z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,261,342.1,16.331258371601376,0.999999658149233,0.7629348143817597
2,1.5,139,182.56,12.994860522529667,0.9995989867595424,0.7613935144609991
2,2.0,45,67.88,8.433599468791485,0.9966657207306056,0.6629345904537419
3,1.0,175,235.94,13.39911937404843,0.9999972928660381,0.7417139950834958
3,1.5,131,168.41,11.448226936954038,0.9994579790541173,0.7778635472952913
3,2.0,45,67.67,6.865937663567882,0.9995196790166515,0.6649918723215605
4,1.0,117,157.6,11.655041827466773,0.9997525216127002,0.7423857868020305
4,1.5,99,128.02,11.227626641459006,0.9951267533799649,0.7733166692704264
4,2.0,45,69.07,8.456068826588393,0.9977896994220047,0.6515129578688288
5,1.0,74,106.05,9.322419213916525,0.9997069307486784,0.6977840641206978
5,1.5,66,90.96,9.727198980179239,0.994856069898275,0.7255936675461742
5,2.0,40,60.85,7.695940488335393,0.9966279252501621,0.657354149548069
9,1.0,20,29.55,5.413640180137575,0.9611392771716343,0.676818950930626
9,1.5,17,25.98,4.987945468827822,0.9640965513932713,0.6543494996150885
9,2.0,15,20.7,4.060788100849391,0.9197911940892717,0.7246376811594203
12,1.0,14,15.71,4.236260143097919,0.6567678599336811,0.8911521323997453
12,1.5,11,13.86,3.5185792587349796,0.7918416812499176,0.7936507936507937
12,2.0,10,11.41,3.3499104465642064,0.6630884208206049,0.8764241893076249
