z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,377,335.68,17.31293158306819,0.008501212173488499,1.123093422306959
2,1.5,200,166.87,12.840292052753318,0.0049377362579911864,1.1985377839036375
2,2.0,97,65.76,7.9926466204881095,4.641766830199848e-05,1.475060827250608
3,1.0,275,236.7,14.859004004306614,0.00497500544644042,1.1618081960287283
3,1.5,182,155.18,11.457207338614415,0.009619056715744053,1.172831550457533
3,2.0,97,64.7,6.629479617586888,5.518752778000801e-07,1.499227202472952
4,1.0,199,167.04,11.743866484254664,0.003250100062842487,1.191331417624521
4,1.5,148,126.4,9.409569596958194,0.010851230377482033,1.1708860759493671
4,2.0,97,68.06,8.966403961455228,0.0006241585849749467,1.425213047311196
5,1.0,135,116.28,9.884411970370316,0.02911973209376877,1.1609907120743035
5,1.5,115,95.76,7.993897672600018,0.00804569899881869,1.2009189640768587
5,2.0,92,61.92,7.737803305848502,5.0660143978290864e-05,1.4857881136950903
9,1.0,64,35.59,5.576907745337016,1.7508914009687293e-07,1.7982579376229275
9,1.5,57,32.31,5.0471675224822885,4.9945600422843e-07,1.7641597028783658
9,2.0,53,26.99,5.348822300282559,5.7882226743032e-07,1.963690255650241
12,1.0,42,19.76,4.103949317425838,2.993814099925473e-08,2.1255060728744937
12,1.5,36,16.61,3.690243894378798,7.425581910761618e-08,2.1673690547862736
12,2.0,33,13.99,3.4161235340660614,1.3123636940640043e-08,2.3588277340957826
