,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0010050,2.5957532827128443e-05,3.3060187721494483,1.7655523419198267,4.846485202379069,11,hypermyelination,brain
MP:0003690,0.0003155232902567703,1.671488829917564,0.7620310539714154,2.580946605863713,122,abnormal glial cell physiology,brain
MP:0000920,0.0005070825226620224,1.4722543527880703,0.642350312356124,2.3021583932200165,178,abnormal myelination,brain
MP:0000921,0.0005221211338469921,1.7989960942096257,0.7826161469009862,2.815376041518265,86,demyelination,brain
MP:0000136,0.0015023184732460004,1.6406135299025504,0.6275999611933412,2.65362709861176,100,abnormal microglial cell morphology,brain
MP:0000811,0.001694921710360752,2.3243852079868255,0.8730861296853858,3.775684286288265,26,hippocampal neuron degeneration,brain
MP:0003691,0.0027748567262058407,1.785329957152081,0.6156753512616588,2.9549845630425033,65,abnormal microglial cell physiology,brain
MP:0002915,0.004870325956577301,1.4502939439528522,0.44069127869783564,2.4598966092078687,120,abnormal synaptic depression,brain
MP:0003871,0.006405176906312296,1.6214134554848574,0.45575667513484097,2.787070235834874,76,abnormal myelin sheath morphology,brain
MP:0002945,0.00941102469231032,1.5421022899945172,0.3781610828364621,2.706043497152572,82,abnormal inhibitory postsynaptic currents,brain
MP:0003634,0.015810315430583272,0.8844720560732497,0.1661368113944076,1.602807300752092,421,abnormal glial cell morphology,brain
MP:0011452,0.017434963025383186,2.500900074763737,0.4391245809587634,4.562675568568711,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0004792,0.026643006970040985,1.6092767823749394,0.1863904109494079,3.0321631538004707,51,abnormal synaptic vesicle number,brain
MP:0010170,0.03152491752918716,2.2383749911905912,0.1982109854637586,4.278538996917424,14,abnormal glial cell apoptosis,brain
MP:0002912,0.03229324986074363,1.2658133118671522,0.10690414584022556,2.424722477894079,107,abnormal excitatory postsynaptic potential,brain
MP:0001081,0.035586889276287684,1.0771129847345815,0.07259920890474736,2.081626760564416,172,abnormal cranial ganglia morphology,brain
MP:0002916,0.037121186929179414,2.164213406920517,0.1292288210556798,4.199197992785354,15,increased synaptic depression,brain
MP:0014325,0.037121186929179414,2.164213406920517,0.1292288210556798,4.199197992785354,15,abnormal oligodendrocyte progenitor morphology,brain
MP:0002882,0.041758180653450654,0.4809219300968177,0.017942686720501755,0.9439011734731337,1681,abnormal neuron morphology,brain
MP:0004769,0.04661749495544733,1.4401705239256941,0.021565344310445766,2.8587757035409425,60,abnormal synaptic vesicle morphology,brain
MP:0009939,0.06107448265531283,1.1052129726994604,-0.05134265472214672,2.2617686001210675,125,abnormal hippocampus neuron morphology,brain
MP:0014062,0.06342890378795014,1.3414079571564113,-0.07500704829174198,2.7578229626045645,66,nervous system inclusion bodies,brain
MP:0011731,0.06346974043674297,1.9126845014269938,-0.1072627186875077,3.932631721541495,19,decreased myelin sheath thickness,brain
MP:0003204,0.07613804458581118,1.2805682815757038,-0.13459982132981518,2.695736384481223,70,decreased neuron apoptosis,brain
MP:0013438,0.078721196892583,1.8072167299102126,-0.2074408976412485,3.821874357461674,21,dysmyelination,brain
MP:0004770,0.09513297476149166,1.7117992827418806,-0.29852014508396696,3.7221187105677283,23,abnormal synaptic vesicle recycling,brain
MP:0006069,0.11134011480099058,0.6204688012158197,-0.14331568899574976,1.384253291427389,473,abnormal retina neuronal layer morphology,brain
MP:0008917,0.11254795075701686,1.6246806268807212,-0.3820164712429177,3.63137772500436,25,abnormal oligodendrocyte physiology,brain
MP:0004183,0.13082099349089332,1.5445306288256653,-0.4590963069367633,3.548157564588094,27,abnormal sympathetic nervous system physiology,brain
MP:0008946,0.13237012877372417,-1.5111678708716312,-3.4793985090537847,0.4570627673105221,538,abnormal neuron number,brain
MP:0003635,0.15343398515090742,0.41620242209602587,-0.15524283679891304,0.9876476809909648,1083,abnormal synaptic transmission,brain
MP:0008571,0.1595533453374094,1.4351703797017556,-0.5646387641845638,3.4349795235880753,30,abnormal synaptic bouton morphology,brain
MP:0021009,0.1603705116645171,0.4092837755593042,-0.1621411420801906,0.9807086931987989,1090,abnormal synaptic physiology,brain
MP:0002206,0.16605543259413014,0.4188294770945493,-0.17387553260233812,1.0115344867914366,995,abnormal CNS synaptic transmission,brain
MP:0008236,0.1694244764227001,1.4012151698820965,-0.5974896990574885,3.3999200388216817,31,decreased susceptibility to neuronal excitotoxicity,brain
MP:0000952,0.17165121161308194,0.6261100112724343,-0.271642196081897,1.5238622186267654,334,abnormal CNS glial cell morphology,brain
MP:0020551,0.17942005915183312,1.3683716860357755,-0.6292995990614096,3.366042971132961,32,abnormal postsynaptic density morphology,brain
MP:0008948,0.18406572671285681,-1.3341742930969023,-3.3027463909170747,0.6343978047232703,453,decreased neuron number,brain
MP:0010762,0.21003344502118348,1.2758373655555815,-0.7190953784187748,3.2707701095299377,35,abnormal microglial cell activation,brain
MP:0011270,0.23085599698915693,1.2185716037470886,-0.7747873156693017,3.211930523163479,37,decreased excitatory postsynaptic current amplitude,brain
MP:0006277,0.2388449238816711,1.7058744298833126,-1.1326624519409334,4.544411311707559,11,abnormal parasympathetic nervous system physiology,brain
MP:0003407,0.2388449238816711,1.7058744298833126,-1.1326624519409334,4.544411311707559,11,abnormal central nervous system regeneration,brain
MP:0003247,0.2388449238816711,1.7058744298833126,-1.1326624519409334,4.544411311707559,11,abnormal glutaminergic neuron morphology,brain
MP:0020874,0.2388449238816711,1.7058744298833126,-1.1326624519409334,4.544411311707559,11,abnormal nervous system dopamine level,brain
MP:0004562,0.2388449238816711,1.7058744298833126,-1.1326624519409334,4.544411311707559,11,abnormal inner hair cell synaptic ribbon morphology,brain
MP:0004793,0.2388449238816711,1.7058744298833126,-1.1326624519409334,4.544411311707559,11,abnormal synaptic vesicle clustering,brain
MP:0005192,0.2388449238816711,1.7058744298833126,-1.1326624519409334,4.544411311707559,11,increased motor neuron number,brain
MP:0021105,0.2388449238816711,1.7058744298833126,-1.1326624519409334,4.544411311707559,11,abnormal ventral interneuron 3 morphology,brain
MP:0010160,0.2388449238816711,1.7058744298833126,-1.1326624519409334,4.544411311707559,11,increased oligodendrocyte number,brain
MP:0000954,0.2388449238816711,1.7058744298833126,-1.1326624519409334,4.544411311707559,11,decreased oligodendrocyte progenitor number,brain
MP:0011975,0.2388449238816711,1.7058744298833126,-1.1326624519409334,4.544411311707559,11,neuronal cytoplasmic inclusions,brain
MP:0014378,0.2388449238816711,1.7058744298833126,-1.1326624519409334,4.544411311707559,11,increased excitatory postsynaptic current frequency,brain
MP:0014372,0.2388449238816711,1.7058744298833126,-1.1326624519409334,4.544411311707559,11,decreased miniature excitatory postsynaptic current amplitude,brain
MP:0014373,0.2388449238816711,1.7058744298833126,-1.1326624519409334,4.544411311707559,11,increased miniature excitatory postsynaptic current amplitude,brain
MP:0001105,0.26252010896228917,1.138367852510921,-0.8529311128589112,3.1296668178807536,40,abnormal PNS glial cell morphology,brain
MP:0003246,0.26280499392666345,1.6188094465252334,-1.2145965744595215,4.452215467509989,12,loss of GABAergic neurons,brain
MP:0012203,0.26280499392666345,1.6188094465252334,-1.2145965744595215,4.452215467509989,12,abnormal neuronal stem cell morphology,brain
MP:0001045,0.26280499392666345,1.6188094465252334,-1.2145965744595215,4.452215467509989,12,abnormal enteric ganglia morphology,brain
MP:0004191,0.26280499392666345,1.6188094465252334,-1.2145965744595215,4.452215467509989,12,neuronal intranuclear inclusions,brain
MP:0012205,0.26280499392666345,1.6188094465252334,-1.2145965744595215,4.452215467509989,12,abnormal neuronal stem cell self-renewal,brain
MP:0014382,0.26280499392666345,1.6188094465252334,-1.2145965744595215,4.452215467509989,12,increased miniature inhibitory postsynaptic current frequency,brain
