z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,583,370.84,18.396586639917743,4.5199810216747655e-31,1.5721065688706721
2,1.5,353,187.96,11.642954951385839,6.533250405739579e-46,1.8780591615237283
2,2.0,135,69.59,8.20011585284013,7.513868632641772e-16,1.9399338985486418
3,1.0,441,259.37,13.425092178454495,5.262126424652848e-42,1.7002737402166788
3,1.5,328,175.35,10.670871567027692,1.0138337608159475e-46,1.870544625035643
3,2.0,135,68.92,7.356194668441014,1.318547545188507e-19,1.9587928032501452
4,1.0,322,176.38,11.748004085801128,1.3855852301036214e-35,1.8256038099557774
4,1.5,262,136.14,11.035415714870012,1.971660062161898e-30,1.924489496106949
4,2.0,135,71.66,8.886191535185365,5.095108116538642e-13,1.8838961763885014
5,1.0,223,121.65,9.569090865907794,1.6334716778775875e-26,1.833127825729552
5,1.5,192,100.03,8.569078130114114,3.570876755768978e-27,1.9194241727481756
5,2.0,127,63.21,7.736013185097349,8.199552325419234e-17,2.0091757633285874
9,1.0,88,43.03,6.695453681416965,9.30720515065139e-12,2.045084824541018
9,1.5,78,34.81,5.494897633259423,1.920375429603194e-15,2.2407354208560757
9,2.0,64,26.77,5.1920227272229855,3.733059143096635e-13,2.390735898393724
12,1.0,57,28.7,4.557411546042337,2.6548797606025866e-10,1.986062717770035
12,1.5,51,21.94,5.10846356549599,6.404297774138691e-09,2.324521422060164
12,2.0,42,16.29,4.361868865520833,1.8817925934971386e-09,2.578268876611418
