Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C328,KCNAB2 ATL1 PORCN C11orf49 ATP7A DMTN TMEM94 FAM53B KCNV1 SNAPIN CCSAP ZNF682 ABCB1 RAB5A CLTB UNC13B RNF10 VTN MAPT DNM2 FCHO2 CCDC130 RTN2 SERPINI1 CAMK2D IP6K1 BIN3 ASAH2B TMEM246 SH3GLB1 CADM1 DGKB BNIP3L PRKCD SPTB IQSEC1 NEU1 PPBP CASP3 M6PR KIAA0513 TCF25 CAMTA1 AC138894.1 ELOVL6 RAPH1 CALB2 SYT1 FMR1 CDH10 DNAJC6 PLD2 FXR2 CCDC92 STAM2 BRSK1 BIN1 PACSIN2 PLA2G4F CTSB KIF3C TBC1D22A RAB5B METTL7A RXRA FAM102A CLCA2 VGLL4 XRCC6 VAMP4 SLC2A8 MAP1B STXBP1 RAB3A SLC18A2 AP2B1 SNCB AGA HHEX E4F1 ITSN2 HERC2P2 SNCA JAKMIP3 INA SPATA2L SLC2A4 STAR FGF12 SLC41A3 CELA1 SREBF1 VAMP2 SH3GL2 PLAAT3 CASKIN1 CLN3 HSP90AA1 REPS2 AP2A1 KCNAB1 CLIP1 CDS2 CTSA PRAG1 SLC2A11 VAMP7 DGKD CMBL PTK2 MBNL1 PRKCA GBA SLC39A1 HGS SIPA1 SNCG CTTN LDLRAP1 GALC CTSD ATP2A1 BHMT SYNJ2 GAP43 NEFM PIP4K2A ACP2 CACNB1 ARHGEF37 PRKN SYNJ1 OPCML IFIT5 GAPVD1 TGOLN2 PMP2 TYRO3 NFE2 FNBP1L TOR2A LAMP2 HPCAL1 ATP8A2 VWA5B2 SYT3 GAS2 PLCH2 LIN7B KLF13 STON2 CYP11A1 PLPP1 RCCD1 DNAJC14 SAP30BP SYT11 DNAJC5 CRLF1 FBXO7 SYT8 LRRK1 CLTC ZNF839 FAM131C TYRP1 HIP1 SNN AP2S1 VAMP3 ZNF232 GRN SCAMP3 SPPL2A CAPG PPP3CA SYT9 MAP4 DGKQ HEXA MFGE8 TGM2 TMEM150B MX1 LZTS3 F3 PLCD3 UBE2QL1 MTCH1 PLCH1 OCA2 AGFG1 STX1B ACER2 TRIM15 SNX18 LINC00846 CD47 FAXDC2 TMEM53 KIAA0319 TBC1D17 WIPF1 PSEN1 SNAP25 DNM3 CLTCL1 SNX9 NECAP2 DNMBP MCOLN1 LDLR AP000350.4 HEXD TRIP10 NEU4 IGF2R SLC2A7 OCRL SH3GL1 CALM1 QPRT SNAP91 NPC1 PLD3 ASAH2 MID1IP1 TMCC2 AC023055.1 ITSN1 MATK ABCB4 AAK1 HBE1 RHCE CTSF TMEM175 ASS1 LGI1 EPS15 SLC18A3 FNBP1 GLG1 ADIPOR1 STAM ARHGAP44 SPTSSB MAGEA11 ATXN2 FCSK PCSK1 ABR RALGDS EMC3 INPP5D KLC1 TMEM252 RASGRP3 EPS15L1 PINK1 PRR14 SGIP1 AMPH UNC13C ARHGAP17 RAB21 YWHAH SNCAIP SH3GL3 MXD4 EPN2 BCAS1 NRGN GCH1 CLIP3 REPS1 WASL CD5L HIP1R H6PD GAK USP20 PLCD1 LAMP1 SORL1 SYN1 VAMP1 PICALM MERTK DYNC1I1 KCNF1 UNC13A ARMH3 MAPK12 NECAP1 TFRC ARL8B TMC6 TMEM134 MT-CO1 STK25 AP2A2 IRS4 ALDH4A1 MVK PIP5K1C PACSIN3 MAPK8IP1 YWHAB TRIM58 AGAP2 FSCN1 SYT2 DNM1 CTNS LIN7A STX4 SCARB2 DNAJC28 SH3BP1 PLPPR2 CBL,Clathrin-mediated endocytosis,8.942182251108612e-84,0.503448275862069,73.0,28,2,2,0.08695652173913043,0.006211180124223602,0.006211180124223602,0.9006211180124224
C329,ZNF232 INA GRN SLC2A4 SPATA2L PCSK1 ATL1 PORCN RALGDS SCAMP3 ABR INPP5D KLC1 C11orf49 ATP7A EMC3 TMEM252 DMTN TMEM94 SPPL2A RASGRP3 STAR PINK1 FGF12 FAM53B SLC41A3 PRR14 KCNV1 CELA1 SNAPIN CAPG UNC13C PPP3CA SREBF1 YWHAH MAP4 CCSAP ZNF682 ABCB1 SNCAIP DGKQ VAMP2 HEXA MXD4 MFGE8 PLAAT3 RNF10 UNC13B CASKIN1 CLN3 VTN HSP90AA1 TGM2 BCAS1 TMEM150B KCNAB2 NRGN MAPT DNM2 MX1 CCDC130 GCH1 LZTS3 KCNAB1 CLIP1 RTN2 PLCD3 CDS2 CLIP3 CTSA PRAG1 SERPINI1 CAMK2D DGKD IP6K1 CMBL PTK2 PRKCA ASAH2B UBE2QL1 GBA SLC39A1 TMEM246 CD5L MTCH1 PLCH1 OCA2 SH3GLB1 CADM1 STX1B SIPA1 ACER2 TRIM15 DGKB GAK H6PD USP20 PLCD1 LAMP1 SNCG LINC00846 BNIP3L FAXDC2 TMEM53 CD47 GALC PRKCD CTSD SPTB IQSEC1 TBC1D17 ATP2A1 BHMT NEU1 PSEN1 PPBP SNAP25 GAP43 CASP3 SYN1 VAMP1 MERTK MCOLN1 KIAA0513 NEFM DYNC1I1 KCNF1 UNC13A TCF25 CACNB1 ACP2 CAMTA1 AC138894.1 ELOVL6 HEXD ARMH3 NEU4 MAPK12 CALB2 SYT1 PRKN OPCML FMR1 ARL8B TMC6 TMEM134 IFIT5 CDH10 CALM1 MT-CO1 DNAJC6 STK25 QPRT PLD2 FXR2 PMP2 TYRO3 CCDC92 NFE2 TOR2A LAMP2 NPC1 PLD3 ALDH4A1 IRS4 BRSK1 HPCAL1 ASAH2 TMCC2 MID1IP1 AC023055.1 MATK MVK ATP8A2 PLA2G4F CTSB VWA5B2 SYT3 KIF3C ABCB4 TBC1D22A PACSIN3 GAS2 METTL7A RXRA PLCH2 MAPK8IP1 HBE1 FAM102A RHCE CTSF LIN7B CLCA2 VGLL4 KLF13 TMEM175 ASS1 LGI1 XRCC6 YWHAB TRIM58 AGAP2 CYP11A1 FSCN1 PLPP1 MAP1B STXBP1 RCCD1 SAP30BP DNAJC14 RAB3A SLC18A2 GLG1 ADIPOR1 CTNS LIN7A SPTSSB SNCB STX4 DNAJC5 CRLF1 FBXO7 AGA LRRK1 E4F1 MAGEA11 ATXN2 FAM131C ZNF839 DNAJC28 PLPPR2 HERC2P2 TYRP1 SNCA FCSK SNN,synaptic vesicle localization,1.7101994085435586e-10,0.1935483870967742,12.0,21,1,1,0.08898305084745763,0.00423728813559322,0.00847457627118644,0.8983050847457628
C339,RAPH1 SH3GLB1 ATXN2 SH3BP1 VWA5B2 DNMBP AMPH ARHGEF37 SH3GL3 BIN3 BIN1 ARHGAP44 SH3GL2 SAP30BP DNM3 ARHGAP17,Clathrin-mediated endocytosis,8.793605323384235e-06,0.034482758620689655,5.0,2,1,1,0.125,0.0625,0.0,0.8125
C331,VAMP3 SCAMP3 INPP5D EPS15L1 SGIP1 AMPH RAB21 SYT9 ZNF682 RAB5A CLTB SH3GL3 SH3GL2 EPN2 REPS2 DNM2 FCHO2 AP2A1 F3 SLC2A11 REPS1 VAMP7 WASL MBNL1 AGFG1 HGS HIP1R GAK SNX18 CTTN LDLRAP1 TMEM53 KIAA0319 WIPF1 SYNJ2 CLTCL1 DNM3 M6PR SNX9 NECAP2 PICALM DNMBP LDLR PIP4K2A ARMH3 RAPH1 AP000350.4 TRIP10 SYT1 IGF2R ARHGEF37 SLC2A7 NECAP1 SYNJ1 TFRC OCRL SH3GL1 GAPVD1 TGOLN2 DNAJC6 AP2A2 SNAP91 FNBP1L STAM2 BIN1 AC023055.1 PACSIN2 ITSN1 VWA5B2 RAB5B PACSIN3 AAK1 STON2 EPS15 VAMP4 SLC2A8 SLC18A3 SYT2 FNBP1 DNAJC14 AP2B1 DNM1 SYT11 STAM SYT8 SCARB2 HHEX CLTC DNAJC28 ATXN2 ITSN2 CBL HIP1 AP2S1 JAKMIP3,Clathrin-mediated endocytosis,1.0402549565820655e-128,0.4896551724137931,71.0,7,1,1,0.07368421052631578,0.010526315789473684,0.0,0.9157894736842105
C352,BNIP3L ARL8B SH3GLB1 TRIM58 ADIPOR1 EMC3 RNF10 FBXO7,C352,,,,1,0,0,0.125,0.0,0.0,0.875
C330,INA KCNAB2 PCSK1 ATL1 KLC1 TMEM252 DMTN RASGRP3 PINK1 FGF12 KCNV1 SNAPIN UNC13C PPP3CA YWHAH CCSAP SNCAIP ABCB1 DGKQ VAMP2 MFGE8 UNC13B RNF10 CASKIN1 VTN HSP90AA1 TGM2 BCAS1 TMEM150B NRGN MAPT MX1 GCH1 LZTS3 KCNAB1 PLCD3 CLIP3 CDS2 SERPINI1 CAMK2D DGKD PTK2 PRKCA UBE2QL1 TMEM246 PLCH1 STX1B TRIM15 DGKB H6PD PLCD1 SNCG CD47 FAXDC2 TMEM53 PRKCD SPTB ATP2A1 SNAP25 GAP43 CASP3 SYN1 VAMP1 MERTK KIAA0513 NEFM DYNC1I1 KCNF1 UNC13A CACNB1 ELOVL6 MAPK12 CALB2 SYT1 PRKN OPCML FMR1 IFIT5 CDH10 CALM1 MT-CO1 PLD2 PMP2 TYRO3 NFE2 TOR2A IRS4 BRSK1 TMCC2 HPCAL1 MATK MVK ATP8A2 VWA5B2 SYT3 KIF3C ABCB4 PACSIN3 RXRA PLCH2 MAPK8IP1 LIN7B LGI1 XRCC6 YWHAB TRIM58 AGAP2 CYP11A1 FSCN1 PLPP1 MAP1B STXBP1 RAB3A SLC18A2 LIN7A SNCB DNAJC5 CRLF1 FBXO7 ATXN2 SNCA FCSK SNN,calcium-ion regulated exocytosis,1.2215557358651754e-11,0.16176470588235295,11.0,11,0,0,0.08943089430894309,0.0,0.008130081300813009,0.9024390243902439
C362,OCA2 HBE1 RHCE TYRP1 SPTSSB GAS2,C362,,,,1,0,0,0.16666666666666666,0.0,0.0,0.8333333333333334
C333,FAM102A SPATA2L IP6K1 RALGDS INPP5D C11orf49 TMEM94 TMEM175 FAM53B TMC6 SIPA1 TMEM134 SLC41A3 PRR14 CELA1 DNAJC6 STK25 GAK RCCD1 DNAJC14 FXR2 USP20 CCDC92 LINC00846 TMEM53 ZNF682 IQSEC1 MXD4 TBC1D17 ALDH4A1 AC023055.1 LRRK1 ZNF839 MAGEA11 DNAJC28 E4F1 TCF25 CCDC130 HERC2P2 ARMH3,C333,,,,2,0,0,0.05,0.0,0.025,0.925
C334,AC138894.1 HEXD CTSA NEU4 GRN CTSF ASAH2B GBA SLC39A1 MTCH1 ACER2 CAPG QPRT LAMP1 GALC GLG1 CTNS HEXA CTSD LAMP2 NPC1 PLD3 ASAH2 CLN3 NEU1 FAM131C CTSB MCOLN1 ACP2,Sphingolipid metabolism,7.446884654371534e-10,0.12727272727272726,7.0,3,1,1,0.10344827586206896,0.034482758620689655,0.0,0.8620689655172413
C348,ZNF839 SLC41A3 ATL1 VAMP2 C11orf49 KIAA0513 LZTS3 TMEM94 CCDC92,C348,,,,1,0,0,0.1111111111111111,0.0,0.0,0.8888888888888888
