,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0004770,1.9815958765226936e-23,4.710737337715464,3.7850395917170774,5.6364350837138515,20,abnormal synaptic vesicle recycling,brain
MP:0004811,5.87993221152909e-18,1.4880976798316539,1.150325200996146,1.8258701586671617,631,abnormal neuron physiology,brain
MP:0004769,2.287218044051885e-17,2.8102248520793456,2.1605651138910815,3.4598845902676096,55,abnormal synaptic vesicle morphology,brain
MP:0003635,5.535804969999742e-17,1.2994252417590655,0.9953161564783279,1.603534327039803,975,abnormal synaptic transmission,brain
MP:0021009,7.487716499286107e-17,1.293738207977995,0.9896658912921092,1.597810524663881,980,abnormal synaptic physiology,brain
MP:0004792,1.0536044258083108e-16,2.8980532667131236,2.2135894254050843,3.582517108021163,47,abnormal synaptic vesicle number,brain
MP:0002882,3.1238183239905368e-15,1.103457319029614,0.829202238405705,1.377712399653523,1550,abnormal neuron morphology,brain
MP:0002206,3.1514109889887114e-15,1.2751838544041174,0.9582034402291562,1.5921642685790787,890,abnormal CNS synaptic transmission,brain
MP:0002916,3.873165263341752e-14,3.938881292931015,2.918408338754112,4.9593542471079175,15,increased synaptic depression,brain
MP:0004753,8.092019494644806e-14,2.100175644648715,1.549048241962106,2.6513030473353236,125,abnormal miniature excitatory postsynaptic currents,brain
MP:0014062,3.762519076697314e-12,2.4309410103988007,1.7449813086124009,3.116900712185201,62,nervous system inclusion bodies,brain
MP:0002915,2.599472123493511e-11,1.9973731668370647,1.4102420788993646,2.5845042547747648,118,abnormal synaptic depression,brain
MP:0003634,4.2798175888984094e-10,1.3644294039215996,0.9361043575180585,1.7927544503251407,397,abnormal glial cell morphology,brain
MP:0000136,9.189376974019838e-09,1.9496316301890406,1.284501177632586,2.614762082745495,94,abnormal microglial cell morphology,brain
MP:0000952,2.2215500559433208e-08,1.3634588604540223,0.8857279679953487,1.841189752912696,311,abnormal CNS glial cell morphology,brain
MP:0003243,2.43715222865143e-08,2.3029644248326635,1.4937195999139545,3.1122092497513725,48,abnormal dopaminergic neuron morphology,brain
MP:0003224,5.400806042948587e-08,1.233110053136869,0.7886384748724649,1.6775816314012733,409,neuron degeneration,brain
MP:0003202,1.6936128667979448e-07,1.429008077944797,0.8934980486052758,1.9645181072843179,229,abnormal neuron apoptosis,brain
MP:0003244,8.154835626014954e-07,2.809846420714612,1.6931358466237876,3.926556994805436,18,loss of dopaminergic neurons,brain
MP:0002910,5.198568016094128e-06,1.5181892409689564,0.8651608128723159,2.1712176690655967,139,abnormal excitatory postsynaptic currents,brain
MP:0011270,5.948204084577605e-06,2.5041942303506985,1.4202963154390194,3.5880921452623777,23,decreased excitatory postsynaptic current amplitude,brain
MP:0011448,1.605094406348465e-05,2.357428396531894,1.2863240855112947,3.4285327075524936,26,decreased dopaminergic neuron number,brain
MP:0000778,2.941836286758777e-05,1.2645640290002529,0.6713266364930686,1.8578014215074372,212,abnormal nervous system tract morphology,brain
MP:0003203,6.173211242465048e-05,1.3266746890539167,0.6776042604975452,1.9757451176102883,166,increased neuron apoptosis,brain
MP:0008236,6.463578250906169e-05,2.1523633259147044,1.096461346841842,3.2082653049875667,31,decreased susceptibility to neuronal excitotoxicity,brain
MP:0021010,7.040604866803561e-05,1.8893829327770595,0.957758557251233,2.821007308302886,49,impaired synaptic physiology,brain
MP:0001900,7.040604866803561e-05,1.8893829327770595,0.957758557251233,2.821007308302886,49,impaired synaptic plasticity,brain
MP:0009939,7.573129928052168e-05,1.4674796462457298,0.7407099100208224,2.194249382470637,116,abnormal hippocampus neuron morphology,brain
MP:0003204,7.984778688947747e-05,1.6990862368350808,0.8549115890407188,2.5432608846294427,70,decreased neuron apoptosis,brain
MP:0008235,8.264801758258687e-05,2.1159415413577953,1.0624484441171764,3.169434638598414,32,increased susceptibility to neuronal excitotoxicity,brain
MP:0008948,0.00010156385959993345,0.9626881981487756,0.4772446475300941,1.448131748767457,427,decreased neuron number,brain
MP:0004859,0.00010526997849084607,1.6682060771103355,0.8251094124017119,2.5113027418189593,72,abnormal synaptic plasticity,brain
MP:0011267,0.00016354820577106697,2.0139964083004402,0.9668236392154828,3.0611691773853975,35,abnormal excitatory postsynaptic current amplitude,brain
MP:0002913,0.00020193419175818878,1.9821935578725594,0.9368714155400453,3.0275157002050737,36,abnormal PNS synaptic transmission,brain
MP:0002945,0.00028648760533036584,1.5533616039374927,0.7140048498106936,2.392718358064292,80,abnormal inhibitory postsynaptic currents,brain
MP:0008946,0.0005458120487405119,0.8327778960320558,0.3606579943333983,1.3048977977307132,510,abnormal neuron number,brain
MP:0002272,0.0007026748501066307,0.9454287611247665,0.3985826380365164,1.4922748842130167,335,abnormal nervous system electrophysiology,brain
MP:0000920,0.0008163492332001564,1.1615339064585122,0.4813920861236184,1.8416757267934059,174,abnormal myelination,brain
MP:0003871,0.00108488895063657,1.5294077228335325,0.6120234815443795,2.446791964122686,68,abnormal myelin sheath morphology,brain
MP:0011452,0.0011269526873930273,2.5525328470603057,1.0163783961738486,4.0886872979467626,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
