Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C338,SLC20A2 NFKBIL1 COPB2 TRPT1 MPND GNPTG HIGD2A CSAD SLC27A4 APOC3 ISOC1 MRPL2 SPTLC3 ERGIC1 KYAT3 DGLUCY HIGD1A ATP5PO PITRM1 PDIA6 NUCB1 TUBGCP2 RTN3 STX1B BCAP31 NDUFA11 A4GALT SNCA COG5 GFER MVP C8orf82 SLC5A12 BLVRB CMAS AP1B1 ALG2 ABHD11 CHCHD10 FIG4 RAB30 GLRX POLR2G DDX41 SFXN1 TANGO2 CHCHD5 AADAT RPA3 RBM42 NDUFB9 RNPEP CIAO2A PHYH LRBA UQCRC2 GANAB COG7 CYSTM1 AKR1B15 PAQR3 SCFD2 RMDN3 ANO10 ACOT6 MRPL23 NDUFB10 CYREN GOLPH3 C6orf136 RAB5IF GABARAPL2 POLDIP2 SCFD1 GNS NDUFV1 CCDC28A PINK1 B4GALT6 ARF1 TMED3 COX4I1 CROT SLC7A9 SPTLC2 TOMM7 YIPF5 THAP4 GOT2 P4HB ATOX1 SEC61A1 MRPL58 NOMO1 SLC31A1 ARSA KDELR1 AACS LRP10 P2RX4 CLPB OS9 RCC1 WDR45 TMEM165 MAN2B2 COX6A1 DNAJC28 C11orf68 ATP5F1A NAXE SLC7A7 SLC20A1 GSTA4 SPAG7 SLC12A4 NTRK1 SLC7A1 SHISA5 VAMP8 PLIN2 PDIA3 C11orf54 ACBD5 CHCHD4 DUS1L ERGIC3 PCBD1 TMED10 UXS1 CALR ABHD14B NDUFA7 MRPL11 TMCO3 ATP6V1B2 GLRX5 CPT1C SRI RNASEH1P1 PFN1 FKBP2 STUB1 SLC30A10 GOLIM4 GRN UQCRQ PORCN ESRRA SLC7A11 YIF1A ATP5F1C MICU1 FAF2 LMAN1 IMMT KYAT1 JAGN1 HM13 TOMM20 TXNDC5 SELENOH PDIA4 PGRMC2 ATP5PB SLC18A1 SCAMP2 SLC23A2 SPTLC1 MFSD12 NMT1 SLC7A2 GORAB NDUFS7 NACA VSIG2 SLC25A13 SLC7A3 GPC2 COX7A2 ALDH4A1 ALDOA ORMDL3 CHCHD3 ATP5MD ISYNA1 SDF2 NSF BET1L GOLT1B EMC3 GTDC1 ACBD4 FASTK PRPF4 SEC31A TMEM115 EDEM3 NADSYN1 TCTA NAGA GSTK1 CLIC1 CPT1B ETHE1 SLC34A3 RRP12 PRADC1 INSIG1 TIMM50 SLC7A14 SND1 GYG1 TOMM40L VPS37D FTL SLC5A6 ANXA7 TOMM20L TMEM147 SLC22A18 COPZ1 AIMP1 DLST ACYP2 PHYKPL NDUFA5 ATP6V1G1 RIN2 COX19 CHCHD2P9 SLC25A1 ANXA11 SLC33A1 BOLA3 OCIAD1 CHCHD6 LAMTOR1 ATP6AP2 GAD1 HINT2 SLC7A6 ACO2 SH3BGRL2 GPX8 RIC3 SLC22A5 AGPAT4 YME1L1 LPIN1 COPE VPS37A NDUFA3 SLC1A5 GDI2 DNPEP MMS19 MCRIP2 SGPL1 TMBIM1 USO1 TMEM59 MPZL1 EIF2B2 RPSA DDOST B3GALT4 SELENOW MGST2 TXNDC11 MIEN1 COG4 UNC13D SOD1 NUDT22 DCTN3 BLOC1S1 MICOS13 PDIA5 AHCY MCCC1 TMED9 BCKDHA ATP6V1B1 ACCS MRPS24 ORAI3 C12orf4 COPG1 FAM173A VPS45 GPX1 MAN2A1 PCDHB16 ATP1A1 KDELR2 MAN2A2 MRPL32 SLC23A3 SEC22B COA3 NIF3L1 UAP1L1 MFSD1 ATP8B2 RNF167 FTH1 ACCSL GNE STARD7 UQCRFS1 SEC23B PHPT1 VAPB ACSS2 ATG5 GADL1 MGST1 PFKL HACD1 PSPH B3GALNT1 PLOD3 RER1 COA6 SCG2 SLC6A19 BAG1 ATG7 GPR180 ATP13A1,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",1.7229099286143542e-14,0.2962962962962963,16.0,9,35,35,0.027190332326283987,0.10574018126888217,0.0030211480362537764,0.8640483383685801
C387,UXS1 UNC13D ATG7 STX1B,C387,,,,0,1,1,0.0,0.25,0.0,0.75
C339,IMMT ATOX1 TRPT1 NDUFA3 MPND MRPL58 SELENOH MCRIP2 HIGD2A MRPL2 ERGIC1 NMT1 EIF2B2 DGLUCY NDUFS7 ATP5PO SELENOW COX7A2 NDUFA11 CHCHD3 MIEN1 ATP5MD SNCA GFER C8orf82 NUDT22 COX6A1 BLOC1S1 ABHD11 MICOS13 CHCHD10 POLR2G NAXE SFXN1 CHCHD5 RPA3 SPAG7 NDUFB9 MRPS24 CIAO2A FAM173A PRADC1 TIMM50 CHCHD4 RMDN3 MRPL32 PCBD1 TMEM147 COA3 MRPL23 NIF3L1 NDUFB10 C6orf136 ABHD14B NDUFA7 RAB5IF MRPL11 ATP8B2 POLDIP2 GLRX5 NDUFV1 STARD7 UQCRFS1 COX19 CHCHD2P9 PHPT1 STUB1 BOLA3 OCIAD1 CHCHD6 UQCRQ LAMTOR1 COX4I1 TOMM7 ESRRA HINT2 THAP4 ATP5F1C COA6 SCG2 BAG1,"mitochondrial electron transport, NADH to ubiquinone",2.7535001405004904e-08,0.13725490196078433,7.0,1,10,10,0.012345679012345678,0.12345679012345678,0.012345679012345678,0.8518518518518519
C340,TMEM115 RNF167 A4GALT GNS TCTA OS9 RNPEP NFKBIL1 PINK1 NAGA GSTK1 FTH1 ORAI3 MVP CLIC1 BLVRB DNPEP SHISA5 GNPTG ANXA11 GANAB PLIN2 VAMP8 RNASEH1P1 PCDHB16 ETHE1 GPX1 CYSTM1 MAN2B2 B4GALT6 TMBIM1 GRN SLC18A1 APOC3 ABHD14B SCAMP2 MGST1 GPC2 ARSA C11orf68 MPZL1 B3GALNT1 LRP10 FTL PCBD1 PLOD3 B3GALT4 NUCB1 MICU1 MGST2 GPX8 GSTA4 P2RX4 UAP1L1 SLC22A18,Glutathione metabolism,4.030769783445373e-06,0.10714285714285714,6.0,2,5,5,0.03636363636363636,0.09090909090909091,0.0,0.8727272727272728
C341,ORMDL3 SLC20A2 KYAT1 ACCS SLC12A4 NADSYN1 SLC22A5 ACCSL PHYKPL CPT1C LPIN1 AGPAT4 C12orf4 SLC7A1 SLC5A12 SLC1A5 ACSS2 CPT1B PCDHB16 CSAD SGPL1 SLC27A4 SLC30A10 SLC34A3 GADL1 APOC3 INSIG1 SPTLC3 SLC7A14 SLC23A2 CROT HACD1 SLC7A9 SPTLC2 SLC7A2 GAD1 PSPH KYAT3 SLC7A11 SLC7A6 VSIG2 AACS SLC5A6 SLC23A3 TANGO2 ACOT6 SLC7A7 SLC20A1 SLC6A19 SLC7A3 GPC2 AADAT GPR180 ALDH4A1,pyridoxal phosphate binding,1.7055864714628954e-16,0.19642857142857142,11.0,1,7,7,0.018518518518518517,0.12962962962962962,0.0,0.8518518518518519
C350,BET1L RAB30 VPS45 COG7 COG4 COG5 GOLIM4 MAN2A2,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",8.943254714272314e-06,0.05555555555555555,3.0,0,2,2,0.0,0.25,0.0,0.75
C352,GABARAPL2 GLRX ANXA7 GYG1 TMEM59 CCDC28A ATP6V1G1 MFSD1,C352,,,,0,1,1,0.0,0.125,0.0,0.875
C358,ARF1 GOLT1B YIPF5 ATP6V1B2 SCFD1 TMED10 NSF,endoplasmic reticulum to Golgi vesicle-mediated transport,6.034673181225627e-06,0.029411764705882353,4.0,1,0,0,0.14285714285714285,0.0,0.0,0.8571428571428572
C360,TOMM40L TIMM50 TOMM20L SFXN1 TOMM20 FAF2,protein transmembrane transport,4.885181612275285e-08,0.05405405405405406,4.0,0,1,1,0.0,0.16666666666666666,0.0,0.8333333333333334
C362,RMDN3 ANO10 VAPB ACBD4 ACBD5 EMC3,C362,,,,1,1,1,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666667
