z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,679,535.87,19.893041496965722,3.1235371664500705e-13,1.2670983634090358
2,1.5,351,292.72,12.199245878331988,8.881266396650094e-07,1.199098114238863
2,2.0,161,134.82,10.612615134828927,0.006814887377665284,1.1941848390446521
3,1.0,543,424.65,17.998541607585878,2.4239633624538924e-11,1.2787001059696221
3,1.5,340,275.75,15.35146572806649,1.4241485343687386e-05,1.2330009066183136
3,2.0,161,132.16,10.261305959769448,0.0024727803843909543,1.2182203389830508
4,1.0,423,331.23,16.03175286735671,5.194128052121273e-09,1.2770582374784891
4,1.5,293,238.55,12.908427479751358,1.2314407817010275e-05,1.2282540347935442
4,2.0,161,133.15,11.127780551394784,0.0061617104389576375,1.2091625985730379
5,1.0,329,260.97,14.87175510825807,2.3874398556435837e-06,1.2606813043644862
5,1.5,239,201.1,12.480785231707179,0.0011960441892912672,1.1884634510193934
5,2.0,151,127.57,10.723110556177252,0.014444411552466176,1.1836638708160225
9,1.0,175,123.14,8.735010017166552,1.4511746153683955e-09,1.421146662335553
9,1.5,133,101.39,9.876127783701465,0.000685596730548366,1.311766446395108
9,2.0,94,73.1,7.990619500389191,0.00445397323218097,1.2859097127222983
12,1.0,114,84.45,8.628296471494243,0.0003076509800020687,1.3499111900532859
12,1.5,86,66.22,7.054899007073029,0.002525794928884174,1.2987012987012987
12,2.0,59,51.36,6.599272687198188,0.12349256121809798,1.148753894080997
