,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0003224,8.560301602246847e-08,1.342482834318007,0.8511165630006285,1.8338491056353856,429,neuron degeneration,brain
MP:0014062,8.832620690069816e-07,2.1311495228002286,1.2814814155838592,2.980817630016598,66,nervous system inclusion bodies,brain
MP:0009823,1.8410310638356562e-06,3.1235477076832714,1.8401370974582798,4.406958317908263,14,abnormal sphingomyelin level,brain
MP:0003635,2.4423135432375877e-06,0.9359804871414443,0.5467311904882881,1.3252297837946005,1083,abnormal synaptic transmission,brain
MP:0021009,2.898473942896086e-06,0.9289556674740567,0.5397372055679823,1.318174129380131,1090,abnormal synaptic physiology,brain
MP:0000136,3.313884884197161e-06,1.8498189897451587,1.0701816487919005,2.629456330698417,100,abnormal microglial cell morphology,brain
MP:0002206,3.6834708636170824e-06,0.9469260804473283,0.545943850778813,1.3479083101158436,995,abnormal CNS synaptic transmission,brain
MP:0003244,9.733760278020263e-06,2.813177505711951,1.5665754984526337,4.059779512971268,18,loss of dopaminergic neurons,brain
MP:0013438,2.7396254896178342e-05,2.6306944632494993,1.4013313264548803,3.8600576000441182,21,dysmyelination,brain
MP:0004753,0.00010499313620811613,1.528494637651768,0.7561345110480595,2.300854764255477,135,abnormal miniature excitatory postsynaptic currents,brain
MP:0002882,0.00011021362175017565,0.7023064347770536,0.34634059535121153,1.0582722742028956,1681,abnormal neuron morphology,brain
MP:0011975,0.0002036940465278492,2.9143866341000386,1.376558869143167,4.45221439905691,11,neuronal cytoplasmic inclusions,brain
MP:0003243,0.00021763618535017572,1.9404253796998905,0.9118797573639918,2.968971002035789,52,abnormal dopaminergic neuron morphology,brain
MP:0004191,0.00030291917614480725,2.8089723101611046,1.285085381938065,4.332859238384144,12,neuronal intranuclear inclusions,brain
MP:0008235,0.0004177724029787745,2.153178053832698,0.9571916145378521,3.3491644931275437,32,increased susceptibility to neuronal excitotoxicity,brain
MP:0011451,0.0004369805309874098,2.713608319180186,1.201223107596463,4.225993530763909,13,increased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0003202,0.0006034223861047873,1.188628442833096,0.509438813776918,1.8678180718892738,241,abnormal neuron apoptosis,brain
MP:0006069,0.000613618438042597,0.9590198965997043,0.4103022811019932,1.5077375120974155,473,abnormal retina neuronal layer morphology,brain
MP:0000952,0.0007186983235035096,1.0626753038597165,0.44688792999502813,1.678462677724405,334,abnormal CNS glial cell morphology,brain
MP:0003203,0.0015891411610521864,1.2365300257336607,0.46907062931983623,2.003989422147485,178,increased neuron apoptosis,brain
MP:0003634,0.0023918489946886472,0.9135678361444359,0.3239273747897916,1.5032082974990804,421,abnormal glial cell morphology,brain
MP:0011731,0.0024051971902057786,2.2779673200400943,0.8068950132677799,3.749039626812409,19,decreased myelin sheath thickness,brain
MP:0000938,0.0030439699916169943,1.782103777859989,0.603382896581582,2.960824659138396,45,motor neuron degeneration,brain
MP:0003871,0.003075756955945008,1.533665353961771,0.5181706133292863,2.5491600945942556,76,abnormal myelin sheath morphology,brain
MP:0014551,0.0036998094665122386,2.1666340191244258,0.7036686636601845,3.629599374588667,21,impaired neuronal migration,brain
MP:0004770,0.005419288889404415,2.0664428831688237,0.6100733487191436,3.522812417618504,23,abnormal synaptic vesicle recycling,brain
MP:0004792,0.005922596511372595,1.6482489176602702,0.47438773770994414,2.8221100976105964,51,abnormal synaptic vesicle number,brain
MP:0002752,0.007494539873702942,0.6061358035703162,0.16186118704008934,1.050410420100543,1055,abnormal somatic nervous system morphology,brain
MP:0008917,0.007620339311343174,1.9753634159688085,0.5244652178293561,3.426261614108261,25,abnormal oligodendrocyte physiology,brain
MP:0009808,0.007620339311343174,1.9753634159688085,0.5244652178293561,3.426261614108261,25,decreased oligodendrocyte number,brain
MP:0001900,0.00792890939958692,1.5874625228110464,0.4156082515034081,2.7593167941186847,54,impaired synaptic plasticity,brain
MP:0000811,0.008917371542130993,1.9327499527037109,0.48425196237954804,3.3812479430278737,26,hippocampal neuron degeneration,brain
MP:0021010,0.009507340679964166,1.5488883787537233,0.3782474907519078,2.719529266755539,56,impaired synaptic physiology,brain
MP:0004769,0.013298657405953141,1.4759132631025302,0.30744683540329465,2.644379690801766,60,abnormal synaptic vesicle morphology,brain
MP:0006092,0.013659750229090965,1.8148053531080492,0.3724593717914084,3.25715133442469,29,abnormal olfactory sensory neuron morphology,brain
MP:0008236,0.017575357814183876,1.7432386653296135,0.3042981534403202,3.1821791772189068,31,decreased susceptibility to neuronal excitotoxicity,brain
