,d1_seeds,d2_seeds,d1_name,d2_name,z_d1,z_d2,z_both,sum_seeds
GATM,0,1,DLB,aminoacidopathy,4.427177926189748,9.061305276746761,40.116010703679954,1
GANC,0,0,DLB,aminoacidopathy,11.038195512697293,3.0886338740634844,34.092944569052406,0
GAMT,0,1,DLB,aminoacidopathy,2.4371678491778366,11.118967497968358,27.098790102101812,1
AMY2B,0,0,DLB,aminoacidopathy,8.381290347459052,3.063591027924657,25.676845910907083,0
CKMT1B,0,0,DLB,aminoacidopathy,7.979110127751568,3.1219155774986187,24.910108202404615,0
AMY2A,0,0,DLB,aminoacidopathy,8.354823883634557,2.9758420518114166,24.86263624839809,0
LCTL,0,0,DLB,aminoacidopathy,5.1147877835422015,4.09068840466176,20.92300307844171,0
SLC3A2,0,0,DLB,aminoacidopathy,3.6191392891350658,5.488046140830215,19.862003408864705,0
ALDH4A1,0,1,DLB,aminoacidopathy,1.69801882752158,9.574814671556664,16.25821558233307,1
GLB1L3,0,0,DLB,aminoacidopathy,3.828554104556289,4.158404624076063,15.920677091912262,0
SLC7A7,0,1,DLB,aminoacidopathy,1.6278590040050374,9.721983640382685,15.826018605786626,1
DHCR24,0,0,DLB,aminoacidopathy,4.967692417787348,2.9300262829502928,14.555469349729817,0
PKLR,0,0,DLB,aminoacidopathy,3.0499749170361445,4.649925384037417,14.182155787403783,0
SLC3A1,0,1,DLB,aminoacidopathy,1.6843056258527354,8.381982245741488,14.117819852300133,1
ECHDC2,0,0,DLB,aminoacidopathy,3.3909096559465985,3.9236436783796207,13.304721235511286,0
SPTSSB,0,0,DLB,aminoacidopathy,5.800643676506624,2.28783533963739,13.27091759575601,0
DDIT3,0,0,DLB,aminoacidopathy,4.3548371008193145,3.0053419460463098,13.087774607290989,0
MYORG,0,0,DLB,aminoacidopathy,3.5898303271917764,3.6094183076358255,12.957199304272303,0
APOE,1,0,DLB,aminoacidopathy,8.55737509556318,1.5096785154089774,12.918885330067578,1
SLC1A3,0,0,DLB,aminoacidopathy,2.999254254609912,4.129635429073695,12.385826630637109,0
UBIAD1,0,0,DLB,aminoacidopathy,3.943186516198704,3.098186087943141,12.216725606651805,0
ACO2,0,0,DLB,aminoacidopathy,3.305569825554225,3.590674936005447,11.869226721833453,0
AMY1A,0,0,DLB,aminoacidopathy,3.8035326127614777,3.0659891159500656,11.661589592887806,0
ZMYND11,0,0,DLB,aminoacidopathy,6.7930953079705505,1.6439910285251018,11.167787742219549,0
GLDC,0,0,DLB,aminoacidopathy,2.4502539425753582,4.507146714106147,11.043654006004157,0
CMBL,0,0,DLB,aminoacidopathy,5.586865977204102,1.9381070130920843,10.82794413162483,0
SLC38A7,0,0,DLB,aminoacidopathy,2.826621860048551,3.704635242343558,10.471602959514561,0
KL,0,0,DLB,aminoacidopathy,4.603801338476017,2.25815594775282,10.396101374752012,0
GLB1L2,0,0,DLB,aminoacidopathy,3.3741762085430964,2.9990933861856077,10.11946955086643,0
MT-TP,0,0,DLB,aminoacidopathy,2.580571659491228,3.894168091652962,10.049179814614673,0
GLUL,0,0,DLB,aminoacidopathy,2.2788373393754284,4.367777907618789,9.953455385980778,0
HYOU1,0,0,DLB,aminoacidopathy,3.908716152226724,2.427971544830529,9.490251594425962,0
GK,0,0,DLB,aminoacidopathy,3.3039530191009754,2.844605388977071,9.398442563061698,0
GAA,0,0,DLB,aminoacidopathy,4.999861385242065,1.8633380804864397,9.316432116275221,0
SLC38A9,0,0,DLB,aminoacidopathy,2.1468292501175017,4.318053846027562,9.270124300234345,0
PEPD,0,0,DLB,aminoacidopathy,1.7886515812591788,5.173729042724939,9.253998633276499,0
CBS,0,0,DLB,aminoacidopathy,2.3795549844011874,3.882106925470383,9.237686884481418,0
CACFD1,0,0,DLB,aminoacidopathy,4.625569268901401,1.9337495983734256,8.944692715986545,0
EMC3,0,0,DLB,aminoacidopathy,3.0881282217274464,2.742575093755736,8.469423547233886,0
REPS1,0,0,DLB,aminoacidopathy,3.6656120872213767,2.2922449584178075,8.402480826448578,0
