z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,354,253.41,12.396043723704754,2.4352165543318177e-16,1.3969456611814846
2,1.5,203,133.77,10.042763563880213,2.7214069122477096e-12,1.5175300889586603
2,2.0,82,55.89,7.410661239052828,0.00021310244366964175,1.46716765074253
3,1.0,243,180.75,11.23688123991706,1.5141438648251888e-08,1.3443983402489628
3,1.5,181,123.84,9.029640081420743,1.2237153017452733e-10,1.46156330749354
3,2.0,82,54.38,6.330529203786995,6.415005514188759e-06,1.5079073188672305
4,1.0,150,125.95,11.143944544011335,0.015459145559180529,1.1909487892020643
4,1.5,134,99.15,8.94245492021067,4.8667650615779974e-05,1.3514876449823499
4,2.0,82,55.3,6.725325270944149,3.59260308510275e-05,1.4828209764918627
5,1.0,100,87.4,8.090735442467514,0.05969527195196167,1.1441647597254003
5,1.5,97,76.48,7.750458050979955,0.0040534433873287675,1.268305439330544
5,2.0,72,52.73,7.05245347379194,0.0031439053684056972,1.3654466148302675
9,1.0,31,25.01,4.801031139244985,0.10607987770877081,1.2395041983206716
9,1.5,31,23.15,5.066310294484538,0.060636660361733555,1.3390928725701945
9,2.0,27,19.47,3.8221852388391646,0.024414761662374745,1.386748844375963
12,1.0,16,10.85,3.2074132879939246,0.05417483887156139,1.4746543778801844
12,1.5,16,10.15,2.947456530637899,0.02358547326124879,1.5763546798029555
12,2.0,15,9.77,3.019453592953533,0.04162774896480722,1.5353121801432958
