z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,304,286.44,14.611858198052703,0.11472755686118435,1.0613042871107388
2,1.5,165,144.57,10.192404034377757,0.022511801371426582,1.1413156256484749
2,2.0,70,64.44,7.288785907131585,0.2227866715396194,1.0862818125387959
3,1.0,229,211.48,13.132006701186228,0.09107818371572057,1.0828447134480803
3,1.5,159,134.48,10.81709757744655,0.011701779001585168,1.1823319452706722
3,2.0,70,65.05,7.643788327786164,0.2586268135501257,1.0760953112990008
4,1.0,174,152.36,11.481742028107059,0.029733053783327548,1.142032029404043
4,1.5,131,114.41,9.967040684175018,0.04800767005969211,1.1450048072720915
4,2.0,70,64.21,7.054495020906883,0.20589340477551815,1.0901728702694284
5,1.0,130,112.0,9.989994994993742,0.03578822604499113,1.1607142857142858
5,1.5,102,92.96,8.552099157516825,0.1452442886954009,1.0972461273666094
5,2.0,64,61.41,6.331026772965029,0.3412344741708048,1.0421755414427618
9,1.0,44,36.96,5.866719696730022,0.11507177656385864,1.1904761904761905
9,1.5,40,34.89,5.8393407162110345,0.1907600774750869,1.1464603038119805
9,2.0,32,29.43,5.620062277235013,0.323731198163294,1.0873258579680598
12,1.0,29,19.48,4.70421087962689,0.021499546507744646,1.48870636550308
12,1.5,28,18.33,3.9167716297992157,0.006777022308213894,1.5275504637206767
12,2.0,23,15.92,3.915814091603431,0.035299114475359515,1.4447236180904524
