,z
TTC5,-0.53495776971916
RARS,-0.5038093527189335
GMCL1,-0.2737806938065525
ZNF263,-0.4814286319264706
MTMR6,-0.2634165101594522
TSNAX,-0.28991146332269574
UTP14C,-0.4395604302124357
SEC24A,1.4412810593365697
TERF2IP,-0.5342288832292574
SIGLEC10,0.08144558476245906
SIGLEC11,0.15824697296016707
SH3BGRL,2.108028520904687
HTATIP2,2.5766714609253176
SYPL1,2.3665099416131654
OSBPL11,1.376398410869816
SCARB2,0.41706438433730947
MRPL42,-0.6309468455470373
RNF103,0.12718442625076098
APC,-0.9146085194932038
UQCRFS1,0.9744424033362539
YIPF5,1.7977149899634624
YIPF6,0.35887184154603247
SNX2,1.6367873750165989
SNX1,3.2103327069903043
ARFIP1,-0.10437458532681183
COPS2,-1.0624299111534856
SERINC1,1.2407324982715169
COPS4,-0.378664172393768
ALG5,2.148767061554578
MED7,-0.3713187792576913
BLCAP,0.8496808512896574
SUB1,-0.3767782344106924
RAB11A,2.008448963383387
DERL1,2.947001292143272
C11orf58,-0.19726014269457168
MAP1LC3B,1.2427503346246467
OGA,1.4192802394621626
TCF7L2,-0.3384446787655367
TCF7L1,-0.5480849979141242
DLD,-0.49411591017298884
DNAJB9,1.654368945644955
C12orf29,-0.36468216951894306
RFK,0.15280204004915807
HAT1,-0.739091898185053
C18orf32,0.5105386256357548
KDM3B,-0.643818540431534
RALB,0.1346398189567269
MMUT,1.939159890122381
TMEM126B,-0.14621372172677
CCDC47,-0.15177028952816674
ZNF236,-0.15629925120158367
AIDA,2.2564345455252033
STXBP3,1.0789504918248718
PRKAR2B,-0.4828062982467983
AL136295.5,-0.13072703571238858
FECH,2.664469954309127
BET1,-0.03016291926420883
TMEM14B,2.822587285681762
TMEM14A,0.08044070537642843
PSEN2,4.590122617980115
PSEN1,0.36163331836089635
DNAJB6,-0.6465619045300741
ETF1,-0.7986713448740413
NDFIP1,0.5106220912801753
CHPT1,0.387193296718158
TRAPPC11,1.618199598288574
TRAPPC13,-0.34117072375981455
RAB14,-0.26595007452632163
THAP1,-0.34471619812138576
HNRNPA1,-0.884382749130429
RAB6A,-0.14699243420234112
RTCA,-0.3296340774408753
ACOX1,0.4335389873051771
STX7,0.016603956840987366
SHOC2,-0.6424148002569812
SGPP1,2.2656544067139
RNF141,-0.2707098290917543
ATP6V1G1,1.7220869604919167
TBCEL,-0.6817133609728506
GRSF1,-0.5276734064614595
CAB39,-0.5320197959358786
PRKN,-0.8752288259981719
NFYB,-0.6700785497677294
MEGF9,0.7136301777233492
RNF38,-0.6267849789471358
SMARCA2,-0.8346342007382772
RNF31,-0.19322138848360135
IMPACT,0.13634649361765144
NPTN,0.22125382967591292
GABARAPL2,1.0604655431957242
DDHD2,-0.31018071238816797
MTX2,-0.381989127122182
FEM1B,-0.3278240530468994
ARL6IP5,2.185265387786391
PCMTD2,-0.34989950091123645
COPA,-0.04367983263004164
MAT2B,-0.016700392600306414
MFSD1,2.855246900616428
MOGAT2,2.132548241250608
GLRX,2.6198971634290262
VTN,-0.4679407502554331
CTNNA1,2.3821592728899934
VAMP3,1.024528692317754
VAMP4,1.666603673204772
VAMP7,0.015228555666396408
WDR47,-0.5628571392588202
ROCK1,-0.7350113319510203
CUL4A,-0.8669036292602753
DCAF6,-0.1659529142123567
WBP4,-0.7084642895743792
PCCB,2.191180296909922
NDUFB5,1.528756565913777
FAM3C,0.13839460182863814
NARS,-0.5127627419849943
SLC30A5,-0.0386277906467911
TOPORS,-0.789435283182047
TENT5A,1.1399847494336495
CUL9,1.969753444150118
CLINT1,-0.1098259280627935
PPP3R1,-0.2131096629733129
KLHDC10,-0.39300534446846846
SEC62,0.14719023886849858
ANKRD46,0.6194150110648812
ZNF200,-0.7585749106109955
CLCN3,2.3900912467688666
IDH1,2.0065841166938756
SH3GLB1,0.14155757707791902
TRIM23,-0.5995758580549562
USP21,-0.5183375107761927
GHITM,1.8653810658215964
PTPN11,-0.49217931836929524
JKAMP,0.24697653363614142
PGGT1B,-0.15357544515003965
CCDC28A,2.452446135754515
KIN,-0.48188840679847766
KPNA1,-0.8149358375825233
COPB1,-0.334088557313377
RNF216,-0.18907245621576332
MED21,2.389774058969858
KAT2B,-0.7884956000312814
IARS2,-0.35673066985478447
PPM1B,-0.9403192707524416
PPM1A,-0.8462086455316097
CLDND1,0.04850652724546124
VPS37A,0.03898858522126438
PNPLA7,0.015209390940997552
ARMC1,-0.6347529194746951
UNC50,2.1860936230305805
GSPT2,-0.6923025396351551
GSPT1,-0.7949569918649311
BECN1,1.6434789774142053
RNF144A,-0.02722882984229752
MAN2A1,2.2476323240048584
UBA6,-0.14072816543853298
UBA7,2.120905102623669
ATG12,-0.036390938655729226
UBA3,-0.3707751686216656
RWDD3,-0.22295729345182644
MRPS27,-0.6130803786587822
UEVLD,0.08070650949668579
VPS26C,0.4689494567063625
PHF7,-1.1032851106030677
BAG2,2.765053654983567
FBXO3,-0.07749463075720449
RHOT1,-0.09544343050714024
FBXO8,0.28031423121552723
BCAS2,-0.677948519343763
CAPN7,-0.3027814108417818
OPTN,0.35199649843168923
SNX13,-0.38318234593488887
SEC23A,-0.16681375472857038
ADIPOR1,0.47946546149947195
SNX19,0.5729456485077574
ERC2,0.3853412189935154
BNIP2,-0.5111389969822274
DPM1,-0.6203811484046928
NDUFA6,2.4682829348944995
NDUFA5,-0.1750947875695477
FBXO43,0.1890528956201738
PRDX3,-0.2412812374456978
RABIF,-0.12944391015257264
RWDD4,-0.3638505162640066
GALC,3.51424574412082
ATXN10,-0.2114064999744838
ESR2,-1.139866621395959
EFCAB14,0.531523942714921
NRBF2,0.0251293988915465
GOLT1B,1.278966419832575
MRPS35,-0.2840915003657723
ISOC1,-0.18029571906551728
RWDD1,-0.31475423107770734
EIF2AK4,-0.5431008588722894
HIBCH,-0.06273834727494625
DTD1,2.3328687105322654
NECAP1,-0.1450240718052523
BPGM,-0.28057557760215734
UFM1,-0.025595979252194243
BIRC2,-0.3410365766780934
MOSPD1,0.3459887093717365
MDH1,-0.059068313116382144
MAP2K4,-0.6903588890385752
PEX13,0.00987337622573287
LPGAT1,-0.02626915589491957
MICU2,-0.29876374640094394
RNF170,3.0066333281359334
ECT2,-0.7846663232032556
STAM2,-0.1037648570015824
SCAMP1,-0.20605206020429948
TMEM192,0.4412924764314234
SYNJ1,-0.46121946926686863
GLT8D1,2.5732318951195436
ATP5MC3,-0.21832013193660882
CNIH1,1.6805231851694709
ANXA4,1.6603212582463271
ANXA7,1.7582940411782326
NUMB,0.05268277922555944
HLTF,-0.7539047314477454
TAGLN,1.757865215898029
PPP1CB,-0.6537096010551608
RNFT1,0.1877701551803585
C1D,1.2982991757471751
HADHB,2.018993756181697
NDUFS4,0.009420661671530814
PICALM,-0.23637486704178184
TM2D1,0.29567835021538397
TMOD3,-0.49547517552834985
WASHC5,0.1418597867036147
LYPLA1,-0.1988339269897286
SEC24B,-0.6740684232230549
SRP9,-0.39974222398712744
OAT,1.8245261297852369
KIFAP3,-0.17657996474318
LEF1,-0.9732188007113881
CANX,1.5289370716630892
NDUFAB1,-0.46755710585111687
ZNF140,-0.4867814676727816
MRPL3,-0.7295984379405501
MMADHC,-0.05120189082088144
LIG4,-0.3877144073898602
GOLGA7,0.2958155683653851
NNT,-0.09867975747767911
SOD1,-0.248034186839347
SEC63,1.5441067086818476
SARAF,2.6579811580361934
GARS,-0.6542618722174979
TRMT1L,-0.6178807207851861
TDP2,-0.3935868512634374
SCOC,-0.11201298931238621
ACYP2,0.45776768285432445
PPP2CA,-1.0932534484920602
ACSL3,-0.04659041352146757
WDR59,-0.4484746312679262
ASF1A,1.3820272203558506
RNF8,-0.012701256597045794
CCNH,-0.3768778113051634
ZNF217,-0.696927300272225
VDR,-0.16395566623354918
METAP1,-1.010367600435915
TRAK2,-0.024264179752339018
PCMT1,-0.10684876788699557
SLC25A32,-0.5487149482839025
PNMA1,0.006893098114986866
NMD3,1.3521390266922335
FAM177A1,0.16524815433635134
DCTN6,-0.11564953938676914
CMAS,-0.05606055863755598
LANCL1,0.004315404922816851
SLC35A1,1.3964668795658635
SLC35A3,0.15700426045710378
UBXN4,-0.2207076673598422
PRELID3B,-0.46310967641869616
ORC4,-0.4537981123057227
C5orf22,-0.4396039308585637
TTC1,-0.10993637645307545
RCN2,-0.5104113107778627
DCUN1D1,-0.5889436795237704
SLC26A2,0.391157771230621
DYNC1LI1,-0.05246071445280979
POLR2B,-1.2280989953108779
TRIP4,2.215038046115232
POLR2K,-0.6724484949658778
STRN3,-0.6358505453457703
HADH,1.8654936846172945
SLC25A46,-0.1109249688227318
TNFAIP3,1.5029588174167803
FAM8A1,0.1700397924333273
AP3B1,-0.35729227167852023
RBM22,-0.7485400305935342
SNCA,2.0282191854618015
ACTR6,-0.4737899510012827
STAMBP,0.10075336129843501
APOOL,-0.014084790858594091
SDCBP,0.13070009689750575
ATP5PF,0.002114491957708186
CCNG2,-0.35766291560041075
ATP5PO,-0.26119243055820734
PCDHB11,-0.23550773645014964
NCOR1,-0.48673221821669793
LMBR1,-0.3862149094203862
TMED7,1.4769215277276948
TBC1D9,3.2400776085138414
ACSL4,0.012088998894631999
TMED2,1.577489624380877
ARPP19,-0.3687501321688788
MRPS30,-0.6480476128109584
MAPK1,2.863459680279573
MAPK6,-0.8713219605789887
SACM1L,-0.5213270761922987
TMEM30A,0.14386552660726498
MAPK9,-0.3281028508610415
REEP5,2.397161385818632
ARMT1,-0.13368352907838957
RBL2,0.6784079031202737
PAQR3,-0.43393810774115704
RDX,-0.2275676485670949
SERINC3,1.7391146421864885
COPS5,-0.5302449695352526
CRNKL1,-0.6953498245612836
DEGS1,0.6351880618438045
YTHDC2,-1.0377632838301356
VPS26A,-0.03164250645563985
SPAST,1.7215318118366654
ITFG1,3.586439480447576
MORF4L1,-0.5411278204480652
PRKACB,0.6055051422753838
PGRMC1,2.4524740682318904
DECR1,1.7127096341826622
TMEM230,2.6072820802084773
ARFGAP3,-0.19340946153957422
CLPX,-0.6581796485809223
LRBA,3.1934618547442892
ACVR1,1.4612381409498412
CD59,2.2607690904580595
CTDSP2,1.9773988503461202
NRIP1,-0.34764636513632874
DERA,0.6373191951135997
CAND1,-0.8829000833311587
UBQLN2,2.2871483560226302
BLZF1,-0.24256662426412212
HIGD1A,0.142305227767974
GCLC,-0.0044014125609530275
NR3C2,-0.5250028096380482
NR3C1,-0.5504522750402708
SRI,4.439414220910299
CRYZ,2.1850257911774587
GTF2H1,-0.7555919153246892
USP12P1,-0.4305843854506794
TMX4,0.2972920530304752
AKR1B1,0.2185708183788505
TMX1,1.7087251924551035
DACH1,-0.2398984021913539
CDV3,-0.48067725494522023
COX7A2L,0.17013138653436527
SEC22B,0.13781745043583365
DAZAP2,2.4400208050050196
ESR1,-1.2459782801727026
TAB2,-0.37660380638450697
CD164,2.31994027445738
RIOK3,-0.4202159119527098
TARBP1,-0.8236411896365848
ACTL6A,-0.9743569437348676
SDHB,-0.14346745272558928
GDNF,-1.2020656790012367
SDHD,0.08160256466476598
RNF10,-0.09035117706286959
DBN1,-0.18533213048242558
ACTG1,-0.6863443822884207
BLOC1S2,0.123280185148623
COMMD2,0.1298127311919537
CAPZB,2.237597222799382
ELAVL1,-0.8201200232436225
RC3H2,-0.5138414237608272
ARL13B,-0.40516307733426277
GFM1,-0.7072489989199453
ITGAV,-0.16912322714347952
SMAD5,-0.7647736303478819
AP3M1,-0.390956523665612
SMAD2,-0.5483304421817325
MIB1,-0.4684208112499313
XIAP,-0.12424914611474365
AMMECR1L,-0.41173424656105484
RBM12,-0.8934946123436127
RIOK1,-1.187333027474134
CMTR2,-0.038027734076255516
MOB1B,-0.6303672488098271
EEA1,-0.133555197285593
SELENOF,1.5463399813423508
ITGB1,-0.24012517941573017
THUMPD1,-0.8022229766651191
BMI1,-0.7310903000107367
BRMS1L,0.1533548524487689
THAP5,-0.30530822397439605
FAR1,-0.29597646982179343
WDR77,-0.9342610428676205
SLC12A2,-0.48167930273087856
SH3BP4,-0.30962612173453946
SLC2A9,-1.023164542107714
YTHDF3,-0.5902290279005156
MED4,-0.848714641369696
VEZF1,-0.5200313348532126
CCDC6,-0.3394593149833208
