z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,380,448.78,18.793924550236973,0.9998737413568144,0.8467400508044031
2,1.5,181,239.92,12.871425717456477,0.9999976480870381,0.7544181393797933
2,2.0,60,93.83,9.750953799500847,0.9997391929660299,0.6394543323031013
3,1.0,257,322.86,15.837941785472001,0.9999839735747288,0.7960106547729666
3,1.5,166,220.46,12.305624730179282,0.9999951916817594,0.7529710605098431
3,2.0,60,93.53,9.322505028156328,0.9998388432342121,0.641505399337111
4,1.0,161,219.86,14.482416925361596,0.9999759052595405,0.7322841808423541
4,1.5,126,177.61,12.414423063517694,0.9999838957206063,0.7094195146669668
4,2.0,60,95.51,9.843266734169099,0.9998454443548798,0.6282064705266464
5,1.0,101,150.61,12.04316818781503,0.999981002696578,0.670606201447447
5,1.5,85,130.89,10.525108075454616,0.9999934983707234,0.649400259760104
5,2.0,57,87.46,8.376658044829094,0.9998617062316081,0.6517265035444775
9,1.0,25,42.27,5.902296163358799,0.9982831344496154,0.5914360066240832
9,1.5,21,38.17,5.690439350348969,0.998724989099756,0.5501702908042966
9,2.0,19,32.5,4.9325449820554095,0.9968991676504178,0.5846153846153846
12,1.0,8,20.85,3.699662146737185,0.9997429403610393,0.38369304556354916
12,1.5,6,18.31,4.279474266776235,0.9979895763773469,0.3276897870016385
12,2.0,6,15.42,3.8162285046888895,0.993214178765397,0.38910505836575876
