z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,311,275.72,14.901060364953896,0.008951535421378021,1.1279558972871027
2,1.5,148,143.27,10.349739127147119,0.3238296468175479,1.033014587841139
2,2.0,52,60.71,7.669804430361964,0.8719426382126026,0.8565310492505354
3,1.0,227,205.1,12.149485585818027,0.03572981509291815,1.106777181862506
3,1.5,137,135.41,12.200077868603953,0.448153845021535,1.0117421165349678
3,2.0,52,62.1,7.33143914930759,0.9158410016590929,0.8373590982286634
4,1.0,157,145.98,11.508240525814536,0.16913863025323395,1.0754897931223455
4,1.5,116,111.58,9.151152932827644,0.31454813449899466,1.0396128338411903
4,2.0,52,61.56,7.273678574146647,0.9056320893065317,0.8447043534762833
5,1.0,105,101.66,8.13783755060274,0.34074584233003663,1.0328546134172734
5,1.5,87,85.35,8.37779804005802,0.4219336748310526,1.0193321616871704
5,2.0,51,56.92,6.952237050043676,0.8027609631083678,0.8959943780744904
9,1.0,36,30.08,5.149135849829562,0.1251321863305656,1.196808510638298
9,1.5,30,27.99,4.846638010002398,0.3391732722340429,1.0718113612004287
9,2.0,26,25.02,4.967856680702454,0.4218088429811816,1.0391686650679457
12,1.0,15,15.89,3.643885289083618,0.5964793803721811,0.9439899307740717
12,1.5,11,13.76,3.625244819319104,0.7767693778362206,0.7994186046511628
12,2.0,8,12.06,3.5321947851159057,0.8748100207756612,0.6633499170812603
