z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,759,320.43,15.285453869610807,2.4016536165276398e-181,2.368692070030896
2,1.5,460,174.99,10.852184111965665,2.544703330874205e-152,2.628721641236642
2,2.0,251,70.53,8.498770499313416,2.2763803041072484e-100,3.5587693180207003
3,1.0,587,232.37,13.874188264543625,2.1029809700381494e-144,2.5261436502130223
3,1.5,436,162.32,12.44739330141054,1.9204379134756134e-107,2.6860522424839823
3,2.0,251,71.03,7.135061317185718,1.1112362973993282e-140,3.5337181472617205
4,1.0,434,161.69,12.652031457437971,4.738567427213831e-103,2.6841486795720204
4,1.5,372,132.31,10.542954993738709,1.018812239572526e-114,2.811578867810445
4,2.0,251,72.65,8.285378687784887,4.456412491579101e-103,3.4549208534067444
5,1.0,331,112.19,10.324432187776722,5.491475952756684e-100,2.9503520812906676
5,1.5,310,96.84,9.810932677375785,5.7276493278109355e-105,3.201156546881454
5,2.0,241,65.03,8.438548453377512,7.141164258871667e-97,3.705981854528679
9,1.0,135,32.86,6.463775986217344,1.509179690255397e-56,4.108338405356056
9,1.5,132,29.45,5.280861672113747,2.6566079021218467e-84,4.482173174872665
9,2.0,125,25.85,4.570284455042158,1.156323374291071e-104,4.835589941972921
12,1.0,84,15.66,3.0666594202812933,2.5923641302004213e-110,5.363984674329502
12,1.5,82,14.68,3.8829885397719117,1.2330905735228652e-67,5.5858310626703
12,2.0,80,12.05,3.0409702399069936,6.776311748201393e-111,6.639004149377593
