,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0000965,2.580750395270054e-09,1.3620483442733615,0.9138534151480603,1.8102432733986626,501,abnormal sensory neuron morphology,brain
MP:0003224,2.0781745890565822e-07,1.2996284701147616,0.8090421470295638,1.7902147931999592,429,neuron degeneration,brain
MP:0002752,9.529872473888078e-07,0.9578312182173327,0.5747922110238501,1.3408702254108154,1055,abnormal somatic nervous system morphology,brain
MP:0014062,1.4021790721504402e-06,2.0905693536160026,1.2413051155800734,2.939833591651932,66,nervous system inclusion bodies,brain
MP:0009823,2.4780528882527396e-06,3.0834976765393822,1.8003473992830352,4.366647953795729,14,abnormal sphingomyelin level,brain
MP:0006069,1.0065531765775086e-05,1.131493616782409,0.6292728642716272,1.6337143692931908,473,abnormal retina neuronal layer morphology,brain
MP:0002912,1.2010175612439567e-05,1.7361092054835137,0.9587735390847986,2.513444871882229,107,abnormal excitatory postsynaptic potential,brain
MP:0000966,1.2206560055687575e-05,1.4487147551926416,0.7995341294809375,2.0978953809043457,202,decreased sensory neuron number,brain
MP:0003635,7.096067148923367e-05,0.8098586489149469,0.410342617411848,1.2093746804180456,1083,abnormal synaptic transmission,brain
MP:0021009,8.184440235848537e-05,0.802846097816369,0.40335999463423355,1.2023322009985042,1090,abnormal synaptic physiology,brain
MP:0000136,0.00011976502252599179,1.6397820896107973,0.8042628517602713,2.4753013274613234,100,abnormal microglial cell morphology,brain
MP:0002882,0.00012276905359588015,0.6876543379426252,0.33671897310765486,1.0385897027775957,1681,abnormal neuron morphology,brain
MP:0008948,0.00012860105533493723,1.0384642811484266,0.5069188261662068,1.5700097361306464,453,decreased neuron number,brain
MP:0003634,0.00020488979292183592,1.0400487933336269,0.4910297765886983,1.5890678100785554,421,abnormal glial cell morphology,brain
MP:0011975,0.00024822861721865636,2.8745098535956988,1.336897447035101,4.412122260156297,11,neuronal cytoplasmic inclusions,brain
MP:0006092,0.0002904043659179227,2.222488504558622,1.0204071062300089,3.4245699028872347,29,abnormal olfactory sensory neuron morphology,brain
MP:0002206,0.00031748877257174274,0.7709783134286425,0.35130062811857243,1.1906559987387126,995,abnormal CNS synaptic transmission,brain
MP:0002915,0.00065176459379352,1.4457962308586385,0.6145784220004444,2.277014039716833,120,abnormal synaptic depression,brain
MP:0003690,0.0007537099233723958,1.4282962044433614,0.5974279324522357,2.259164476434487,122,abnormal glial cell physiology,brain
MP:0010762,0.00091126435882505,2.01452579422895,0.8240229899009874,3.205028598556913,35,abnormal microglial cell activation,brain
MP:0003202,0.0009199788081465829,1.1475005342560944,0.4688300066804818,1.826171061831707,241,abnormal neuron apoptosis,brain
MP:0003691,0.0014239486024268375,1.659825254025428,0.6399348142251053,2.6797156938257505,65,abnormal microglial cell physiology,brain
MP:0008946,0.0015465013439701506,0.8564067534956692,0.3262028695744391,1.3866106374168994,538,abnormal neuron number,brain
MP:0003244,0.002263745959656868,2.29876880735506,0.8231284686531584,3.7744091460569615,18,loss of dopaminergic neurons,brain
MP:0020448,0.004376050000299273,2.126756977787683,0.6640180025999287,3.5894959529754376,21,increased microglial cell activation,brain
MP:0004859,0.0049982371686397515,1.4524549426293305,0.438343813500641,2.4665660717580202,79,abnormal synaptic plasticity,brain
MP:0000952,0.0051171593085461145,0.9182640921593315,0.2753910480301254,1.5611371362885376,334,abnormal CNS glial cell morphology,brain
MP:0014489,0.005311787932382501,2.0754098200514353,0.6161304710168947,3.5346891690859756,22,abnormal cochlear sensory neuron innervation pattern,brain
MP:0004811,0.007068244279175961,0.7058473446003273,0.192248692034092,1.2194459971665625,663,abnormal neuron physiology,brain
MP:0003243,0.007981226827509926,1.5875246850033857,0.41464419337120595,2.7604051766355653,52,abnormal dopaminergic neuron morphology,brain
MP:0001900,0.00963319058557482,1.5474114464241104,0.37584229643780875,2.718980596410412,54,impaired synaptic plasticity,brain
MP:0000937,0.009916510043501284,1.0855881464152333,0.26048583532225844,1.910690457508208,169,abnormal motor neuron morphology,brain
MP:0000811,0.01041755607197593,1.8928727808453978,0.4446034321840888,3.3411421295067067,26,hippocampal neuron degeneration,brain
MP:0021010,0.01151035419194893,1.5088372499862164,0.3384817789001633,2.6791927210722695,56,impaired synaptic physiology,brain
MP:0004183,0.012067361640258656,1.851996908466237,0.40593961843409354,3.298054198498381,27,abnormal sympathetic nervous system physiology,brain
MP:0000920,0.014201619905412272,1.031355204727582,0.20700045307184378,1.8557099563833201,178,abnormal myelination,brain
MP:0003203,0.014201619905412272,1.031355204727582,0.20700045307184378,1.8557099563833201,178,increased neuron apoptosis,brain
MP:0000953,0.01477735356421091,1.4536155775490656,0.28492011418137264,2.6223110409167587,59,abnormal oligodendrocyte morphology,brain
MP:0000968,0.016344813094949368,1.2363706425529575,0.22715899868567102,2.2455822864202437,97,abnormal sensory neuron innervation pattern,brain
MP:0008571,0.017997171164464015,1.7385065721633808,0.2981530306432032,3.1788601136835584,30,abnormal synaptic bouton morphology,brain
MP:0014374,0.0203138616873411,1.7033613628794058,0.26465101151990256,3.142071714238909,31,abnormal miniature excitatory postsynaptic current frequency,brain
MP:0010281,0.028186641747905663,1.3040941553063323,0.13946929107852735,2.468719019534137,68,increased nervous system tumor incidence,brain
MP:0003204,0.03196155207265665,1.2736808086188258,0.10981357538873948,2.4375480418489124,70,decreased neuron apoptosis,brain
MP:0004793,0.04868021467999624,2.0716656612342126,0.01199869750873006,4.131332624959695,11,abnormal synaptic vesicle clustering,brain
MP:0004562,0.04868021467999624,2.0716656612342126,0.01199869750873006,4.131332624959695,11,abnormal inner hair cell synaptic ribbon morphology,brain
MP:0010050,0.04868021467999624,2.0716656612342126,0.01199869750873006,4.131332624959695,11,hypermyelination,brain
MP:0010160,0.04868021467999624,2.0716656612342126,0.01199869750873006,4.131332624959695,11,increased oligodendrocyte number,brain
MP:0000954,0.04868021467999624,2.0716656612342126,0.01199869750873006,4.131332624959695,11,decreased oligodendrocyte progenitor number,brain
MP:0011452,0.04868021467999624,2.0716656612342126,0.01199869750873006,4.131332624959695,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0001081,0.056594049188954644,0.8744485173754626,-0.02455375033017171,1.773450785081097,172,abnormal cranial ganglia morphology,brain
MP:0014375,0.05896918053834336,1.9763016441798804,-0.07487013304430423,4.027473421404065,12,increased miniature excitatory postsynaptic current frequency,brain
MP:0001045,0.05896918053834336,1.9763016441798804,-0.07487013304430423,4.027473421404065,12,abnormal enteric ganglia morphology,brain
MP:0001025,0.05896918053834336,1.9763016441798804,-0.07487013304430423,4.027473421404065,12,abnormal sympathetic neuron morphology,brain
MP:0006276,0.0667684170733562,1.3322867470382587,-0.09210323756367633,2.7566767316401934,44,abnormal autonomic nervous system physiology,brain
MP:0011451,0.07006267739620838,1.8892364270416397,-0.15482905871307562,3.933301912796355,13,increased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0000938,0.07158912735048005,1.30870231946761,-0.11494081903180553,2.7323454579670257,45,motor neuron degeneration,brain
MP:0004753,0.08149880357394543,0.8917157555354471,-0.11154227418215279,1.894973785253047,135,abnormal miniature excitatory postsynaptic currents,brain
MP:0014325,0.09437191330937675,1.7349780582200918,-0.2978702095315602,3.7678263259717437,15,abnormal oligodendrocyte progenitor morphology,brain
MP:0002917,0.09437191330937675,1.7349780582200918,-0.2978702095315602,3.7678263259717437,15,decreased synaptic depression,brain
MP:0002916,0.09437191330937675,1.7349780582200918,-0.2978702095315602,3.7678263259717437,15,increased synaptic depression,brain
MP:0004494,0.09437191330937675,1.7349780582200918,-0.2978702095315602,3.7678263259717437,15,abnormal synaptic glutamate release,brain
MP:0002751,0.0979666635985034,0.9773209509380898,-0.18023460456105367,2.1348765064372333,93,abnormal autonomic nervous system morphology,brain
MP:0004792,0.10398323475279261,1.1777584949958317,-0.24203751852295352,2.5975545085146168,51,abnormal synaptic vesicle number,brain
MP:0014385,0.13512267000800945,1.5406604885403556,-0.48024286473535804,3.5615638418160693,18,decreased miniature inhibitory postsynaptic current amplitude,brain
MP:0009435,0.14859778991863426,1.0438493875415116,-0.37249137599271553,2.4601901510757385,58,abnormal miniature inhibitory postsynaptic currents,brain
MP:0014376,0.14960393376552023,1.4834482171536045,-0.5343467643616049,3.501243198668814,19,decreased miniature excitatory postsynaptic current frequency,brain
MP:0004769,0.16252900839186246,1.0086501229978388,-0.40685535227269964,2.4241555982683773,60,abnormal synaptic vesicle morphology,brain
MP:0004770,0.21064916081315188,1.2825620624932057,-0.7255948082866168,3.2907189332730282,23,abnormal synaptic vesicle recycling,brain
MP:0002888,0.21064916081315188,1.2825620624932057,-0.7255948082866168,3.2907189332730282,23,abnormal NMDA-mediated synaptic currents,brain
MP:0000778,0.2241995419562206,0.5553483754713895,-0.34018384825729586,1.4508805992000748,234,abnormal nervous system tract morphology,brain
MP:0014383,0.22647701196122938,1.2380564278684876,-0.768209310501609,3.244322166238584,24,decreased miniature inhibitory postsynaptic current frequency,brain
MP:0002272,0.228304425666772,0.4668215587798539,-0.29264097344140716,1.2262840910011148,358,abnormal nervous system electrophysiology,brain
MP:0009808,0.24245814622185313,1.1954429384934517,-0.8090876947415064,3.19997357172841,25,decreased oligodendrocyte number,brain
MP:0001046,0.24245814622185313,1.1954429384934517,-0.8090876947415064,3.19997357172841,25,abnormal enteric neuron morphology,brain
MP:0010055,0.24670538952400178,0.8343927245481471,-0.5773781992596556,2.2461636483559495,71,abnormal sensory neuron physiology,brain
MP:0014380,0.258561317618486,1.1545670661142893,-0.8483659430901112,3.1575000753186897,26,abnormal miniature inhibitory postsynaptic current amplitude,brain
MP:0003871,0.2882843433148322,0.7641640627497601,-0.6462739850889558,2.1746021105884763,76,abnormal myelin sheath morphology,brain
MP:0002885,0.2910223259772651,1.0774982605510939,-0.9225913778043702,3.077587898906558,28,abnormal AMPA-mediated synaptic currents,brain
MP:0011448,0.323661388039871,1.005931520527458,-0.9917036885170953,3.003566729572011,30,decreased dopaminergic neuron number,brain
MP:0008236,0.33999523261198417,0.9719760764748404,-1.024553655250365,2.968505808200046,31,decreased susceptibility to neuronal excitotoxicity,brain
MP:0002945,0.34006342740442785,0.6858783371406219,-0.7231788595874917,2.0949355338687354,82,abnormal inhibitory postsynaptic currents,brain
MP:0005423,0.34006342740442785,0.6858783371406219,-0.7231788595874917,2.0949355338687354,82,abnormal somatic nervous system physiology,brain
MP:0008235,0.3563144847685077,0.9391323583703706,-1.0563626629059397,2.934627379646681,32,increased susceptibility to neuronal excitotoxicity,brain
MP:0000921,0.37541071214181565,0.6368719918105352,-0.7713735996620217,2.0451175832830923,86,demyelination,brain
MP:0020874,0.37695297036584496,1.2788900648334778,-1.5581320751872818,4.115912204854237,11,abnormal nervous system dopamine level,brain
MP:0014372,0.37695297036584496,1.2788900648334778,-1.5581320751872818,4.115912204854237,11,decreased miniature excitatory postsynaptic current amplitude,brain
MP:0014373,0.37695297036584496,1.2788900648334778,-1.5581320751872818,4.115912204854237,11,increased miniature excitatory postsynaptic current amplitude,brain
MP:0014378,0.37695297036584496,1.2788900648334778,-1.5581320751872818,4.115912204854237,11,increased excitatory postsynaptic current frequency,brain
MP:0021105,0.37695297036584496,1.2788900648334778,-1.5581320751872818,4.115912204854237,11,abnormal ventral interneuron 3 morphology,brain
MP:0006277,0.37695297036584496,1.2788900648334778,-1.5581320751872818,4.115912204854237,11,abnormal parasympathetic nervous system physiology,brain
MP:0005192,0.37695297036584496,1.2788900648334778,-1.5581320751872818,4.115912204854237,11,increased motor neuron number,brain
MP:0003247,0.37695297036584496,1.2788900648334778,-1.5581320751872818,4.115912204854237,11,abnormal glutaminergic neuron morphology,brain
MP:0003407,0.37695297036584496,1.2788900648334778,-1.5581320751872818,4.115912204854237,11,abnormal central nervous system regeneration,brain
MP:0001044,0.3888468544228637,0.8765042021111853,-1.1171081520931287,2.8701165563154993,34,abnormal enteric nervous system morphology,brain
MP:0020387,0.40944662667916465,1.191824847695237,-1.6400636870710255,4.0237133824615,12,abnormal radial glial cell number,brain
MP:0012205,0.40944662667916465,1.191824847695237,-1.6400636870710255,4.0237133824615,12,abnormal neuronal stem cell self-renewal,brain
MP:0012203,0.40944662667916465,1.191824847695237,-1.6400636870710255,4.0237133824615,12,abnormal neuronal stem cell morphology,brain
MP:0020393,0.40944662667916465,1.191824847695237,-1.6400636870710255,4.0237133824615,12,increased neuronal precursor proliferation,brain
MP:0014379,0.40944662667916465,1.191824847695237,-1.6400636870710255,4.0237133824615,12,decreased excitatory postsynaptic current frequency,brain
MP:0004191,0.40944662667916465,1.191824847695237,-1.6400636870710255,4.0237133824615,12,neuronal intranuclear inclusions,brain
MP:0014382,0.40944662667916465,1.191824847695237,-1.6400636870710255,4.0237133824615,12,increased miniature inhibitory postsynaptic current frequency,brain
MP:0003246,0.40944662667916465,1.191824847695237,-1.6400636870710255,4.0237133824615,12,loss of GABAergic neurons,brain
MP:0014381,0.43718387471936326,0.7893311044128684,-1.201846838096983,2.7805090469227194,37,abnormal miniature inhibitory postsynaptic current frequency,brain
MP:0011270,0.43718387471936326,0.7893311044128684,-1.201846838096983,2.7805090469227194,37,decreased excitatory postsynaptic current amplitude,brain
MP:0011003,0.4409341899669945,1.1117282969741709,-1.7158091384008576,3.9392657323491993,13,reduced AMPA-mediated synaptic currents,brain
MP:0010149,0.47142577809136466,1.0375664788736891,-1.786236106823095,3.8613690645704732,14,abnormal synaptic dopamine release,brain
MP:0010170,0.47142577809136466,1.0375664788736891,-1.786236106823095,3.8613690645704732,14,abnormal glial cell apoptosis,brain
MP:0010387,0.47142577809136466,1.0375664788736891,-1.786236106823095,3.8613690645704732,14,abnormal Bergmann glial cell morphology,brain
MP:0003861,0.49918146151849485,-0.18723999582434203,-0.7302933741541505,0.35581338250546646,1333,abnormal nervous system development,brain
MP:0000940,0.5003470345876941,0.6837549204520545,-1.304741728894044,2.672251569798153,41,abnormal motor neuron innervation pattern,brain
MP:0002948,0.5009414693085154,0.9685197585404364,-1.852041957337447,3.7890814744183197,15,abnormal neuron specification,brain
MP:0014345,0.5009414693085154,0.9685197585404364,-1.852041957337447,3.7890814744183197,15,abnormal neuron mitochondrial morphology,brain
MP:0001038,0.5009414693085154,0.9685197585404364,-1.852041957337447,3.7890814744183197,15,abnormal cholinergic neuron morphology,brain
MP:0004948,0.51071049213118,0.47175784468437776,-0.9340254871649469,1.8775411765337024,101,abnormal neuronal precursor proliferation,brain
MP:0003240,0.5295076613513504,0.9039273856567096,-1.913795511612769,3.721650282926188,16,loss of hippocampal neurons,brain
MP:0004297,0.5295076613513504,0.9039273856567096,-1.913795511612769,3.721650282926188,16,abnormal proprioceptive neuron morphology,brain
MP:0012204,0.5295076613513504,0.9039273856567096,-1.913795511612769,3.721650282926188,16,abnormal neuronal stem cell physiology,brain
MP:0011827,0.5571545902349537,0.8432489091939512,-1.9719667710991189,3.6584645894870214,17,impaired neuron differentiation,brain
MP:0020338,0.5571545902349537,0.8432489091939512,-1.9719667710991189,3.6584645894870214,17,abnormal hippocampal pyramidal neuron dendrite morphology,brain
MP:0002910,0.5630656779293537,-0.5815866124092732,-2.5527101440689695,1.3895369192504232,142,abnormal excitatory postsynaptic currents,brain
MP:0008947,0.57637309199839,-0.793222916244483,-3.575960173448201,1.9895143409592349,87,increased neuron number,brain
MP:0003241,0.583914629638572,0.7860366378072037,-2.0269485293621705,3.599021804976578,18,loss of cortex neurons,brain
MP:0021101,0.6098211229559,0.7319155560893336,-2.0790723887666673,3.5429035009453345,19,abnormal ventral interneuron morphology,brain
MP:0011731,0.6098211229559,0.7319155560893336,-2.0790723887666673,3.5429035009453345,19,decreased myelin sheath thickness,brain
MP:0004979,0.6501958396021728,-0.6441544026728714,-3.428160735254114,2.1398519299083714,75,abnormal neuronal precursor cell number,brain
MP:0004858,0.6592071479811721,0.6317243679335398,-2.175836462348134,3.4392851982152135,21,abnormal nervous system regeneration,brain
MP:0011269,0.6592071479811721,0.6317243679335398,-2.175836462348134,3.4392851982152135,21,increased excitatory postsynaptic current amplitude,brain
MP:0013438,0.6592071479811721,0.6317243679335398,-2.175836462348134,3.4392851982152135,21,dysmyelination,brain
MP:0014551,0.6592071479811721,0.6317243679335398,-2.175836462348134,3.4392851982152135,21,impaired neuronal migration,brain
MP:0014371,0.6592071479811721,0.6317243679335398,-2.175836462348134,3.4392851982152135,21,abnormal miniature excitatory postsynaptic current amplitude,brain
MP:0020394,0.682752216935217,0.5851504831468031,-2.220929163076226,3.391230129369832,22,decreased neuronal precursor proliferation,brain
MP:0014377,0.682752216935217,0.5851504831468031,-2.220929163076226,3.391230129369832,22,abnormal excitatory postsynaptic current frequency,brain
MP:0002110,0.6854713930073131,0.18446024314011744,-0.7082014937781197,1.0771219800583545,335,abnormal digit morphology,neg_ctrl
MP:0004980,0.7055742123353854,0.5406448485220849,-2.2640817292827213,3.345371426326891,23,increased neuronal precursor cell number,brain
MP:0011267,0.7185048314346418,0.36449201868923176,-1.6174079100295775,2.346391947408041,56,abnormal excitatory postsynaptic current amplitude,brain
MP:0009939,0.7233653748652112,0.2533942161719249,-1.1496937370294922,1.656482169373342,125,abnormal hippocampus neuron morphology,brain
MP:0003424,0.7277034320968336,0.4980313591470491,-2.3054543324276895,3.3015170507217877,24,premature neuronal precursor differentiation,brain
MP:0008917,0.749168965185874,0.45715548676788664,-2.3451881043443,3.2594990778800734,25,abnormal oligodendrocyte physiology,brain
MP:0020337,0.749168965185874,0.45715548676788664,-2.3451881043443,3.2594990778800734,25,abnormal pyramidal neuron dendrite morphology,brain
MP:0009967,0.765689305518618,0.21327744438191942,-1.189375714918992,1.615930603682831,130,abnormal neuron proliferation,brain
MP:0006009,0.7988960048761724,0.18228904228435283,-1.2200399113277194,1.584617995896425,134,abnormal neuronal migration,brain
MP:0003648,0.8050438086262695,-0.3509920341568389,-3.138117627853893,2.4361335595402154,56,abnormal radial glial cell morphology,brain
MP:0009937,0.8125153678337618,-0.12028506872101197,-1.1142648195634988,0.8736946821214747,360,abnormal neuron differentiation,brain
MP:0006006,0.8352759466150509,-0.29577036171968807,-3.083592435964382,2.4920517125250057,53,increased sensory neuron number,brain
MP:0009452,0.8474721525332307,0.2745644971284378,-2.5232060318731224,3.072335026129998,30,abnormal synaptonemal complex,brain
MP:0003245,0.8474721525332307,0.2745644971284378,-2.5232060318731224,3.072335026129998,30,abnormal GABAergic neuron morphology,brain
MP:0004981,0.8565344638149691,-0.25719616528179223,-3.0455279716033705,2.531135641039786,51,decreased neuronal precursor cell number,brain
MP:0011723,0.8690188376878681,0.16648477625932578,-1.812256733449468,2.1452262859681195,68,ectopic neuron,brain
MP:0020551,0.8830275520471054,0.20991818252304562,-2.5864217317323144,3.0062580967784056,32,abnormal postsynaptic density morphology,brain
MP:0004101,0.9139869325846697,-0.1537421909606067,-2.9435417283168697,2.6360573463956563,46,abnormal brain interneuron morphology,brain
MP:0002913,0.9485866611150459,0.09191952506646395,-2.702034404765722,2.88587345489865,36,abnormal PNS synaptic transmission,brain
MP:0004100,0.9485866611150459,0.09191952506646395,-2.702034404765722,2.88587345489865,36,abnormal spinal cord interneuron morphology,brain
MP:0000939,0.9578968136035463,0.05325717667353125,-1.9239383868875222,2.0304527402345847,76,decreased motor neuron number,brain
MP:0001105,0.9923510159620867,-0.013656658894348084,-2.8057003347252993,2.778387016936603,40,abnormal PNS glial cell morphology,brain
