,d1_seeds,d2_seeds,d1_name,d2_name,z_d1,z_d2,z_both,sum_seeds
PLA2G6,1,1,CD_1B_otherlipid,PD,8.762991506362644,12.637164966319032,110.73936926435725,2
DNAJC13,0,1,CD_1B_otherlipid,PD,3.3930953829450683,15.23272706016174,51.6860958574972,1
CRLS1,0,1,CD_1B_otherlipid,PD,4.271880959360862,11.76268642844284,50.248796184597396,1
GRN,0,1,CD_1B_otherlipid,PD,3.175068993147247,15.58208162412315,49.47418421344291,1
DCTN1,0,1,CD_1B_otherlipid,PD,2.8374436214614094,16.94297777749088,48.07474422330391,1
SREBF1,0,1,CD_1B_otherlipid,PD,3.525602343343989,12.883423445794369,45.421827890785515,1
ABCG1,0,1,CD_1B_otherlipid,PD,3.6042850271327542,11.562951525425628,41.67617305255343,1
PINK1,0,1,CD_1B_otherlipid,PD,3.610586757638481,10.768432120958959,38.88035841646328,1
CLN8,0,1,CD_1B_otherlipid,PD,4.323026898050311,8.834163533209862,38.190326575841404,1
DYNC1I1,0,1,CD_1B_otherlipid,PD,2.740191473792538,13.558220503037735,37.152120222223175,1
MBOAT1,0,1,CD_1B_otherlipid,PD,3.9917230669957653,8.724681982135998,34.8265143202946,1
CTSB,0,1,CD_1B_otherlipid,PD,2.0428131463248764,16.474584270945325,33.65449732892414,1
PRKN,0,1,CD_1B_otherlipid,PD,2.1379003366424287,15.325248449892642,32.76385382015434,1
SYNJ1,0,1,CD_1B_otherlipid,PD,2.120798732754752,14.733791615894472,31.247406587661587,1
MVK,0,1,CD_1B_otherlipid,PD,2.0938663001540534,14.880219677209489,31.157190520998174,1
ATP2A1,0,1,CD_1B_otherlipid,PD,1.8935538224463542,13.65306727250796,25.852817721974667,1
FBXO7,0,1,CD_1B_otherlipid,PD,2.2005649180582556,11.714187400914506,25.77782983801248,1
OMG,0,1,CD_1B_otherlipid,PD,1.9967233748144395,12.78874654085536,25.535589152703203,1
GP1BA,0,1,CD_1B_otherlipid,PD,1.7964840620524856,14.160175100309303,25.43852888357812,1
FAM151B,0,1,CD_1B_otherlipid,PD,2.2235873835173283,11.021835457379318,24.508014266232593,1
AAK1,0,1,CD_1B_otherlipid,PD,1.5194617021821613,14.24383442230079,21.64296089691002,1
FBRS,0,0,CD_1B_otherlipid,PD,4.325124049025734,4.931568897368506,21.32964723743585,0
SRD5A2,0,1,CD_1B_otherlipid,PD,2.089410498705971,10.16579534074723,21.24051951265351,1
BAG3,0,1,CD_1B_otherlipid,PD,2.0835156954851355,9.694586564684405,20.19882326875928,1
TRAM1L1,0,0,CD_1B_otherlipid,PD,6.180274646121075,3.108641597209144,19.212258847108995,0
PYGM,0,0,CD_1B_otherlipid,PD,4.258383942435077,4.1435740577241065,17.64492923170289,0
TMEM136,0,0,CD_1B_otherlipid,PD,4.654267367203151,3.7769292670788333,17.578838635999528,0
SPTLC3,0,0,CD_1B_otherlipid,PD,5.8306760059335625,2.9109196053564608,16.97262909815351,0
PLA2G4C,0,0,CD_1B_otherlipid,PD,4.86456453930333,3.150515583688551,15.325886388933856,0
SLC25A20,0,0,CD_1B_otherlipid,PD,4.449871085381192,3.1530870104389974,14.030830717443518,0
PNPLA5,0,0,CD_1B_otherlipid,PD,6.457473948732522,2.129505570757474,13.75122674684717,0
GLG1,0,0,CD_1B_otherlipid,PD,5.193577961874406,2.6345325275283114,13.682650074812315,0
ABCB11,0,0,CD_1B_otherlipid,PD,5.191401833402754,2.4829146290715154,12.889807557544383,0
FAM57A,0,0,CD_1B_otherlipid,PD,3.63523299164159,3.477805624877578,12.642633746071668,0
CYP17A1,0,0,CD_1B_otherlipid,PD,3.00682704034161,4.153096178344963,12.487641890187037,0
PLA2G4E,0,0,CD_1B_otherlipid,PD,5.0487261556981275,2.43173580401962,12.277168157501471,0
FLRT1,0,0,CD_1B_otherlipid,PD,3.0410645037893245,4.033093738931634,12.264898209919961,0
CERS3,0,0,CD_1B_otherlipid,PD,3.7979625766313876,3.1968497970841807,12.141515892437363,0
WDR13,0,0,CD_1B_otherlipid,PD,3.1953770703676825,3.730778624484072,11.921244471294285,0
RASL11B,0,0,CD_1B_otherlipid,PD,3.347327050099635,3.5454394546617283,11.867745391079701,0
SLC41A3,0,0,CD_1B_otherlipid,PD,6.349080339603188,1.8625852975044899,11.825703693219712,0
RXRG,0,0,CD_1B_otherlipid,PD,2.990392351594671,3.9289769458293438,11.74918260839986,0
CERS5,0,0,CD_1B_otherlipid,PD,3.2585520621960193,3.5099166277889426,11.437246065617757,0
ANKEF1,0,0,CD_1B_otherlipid,PD,5.347349803059986,2.1240544784525284,11.358062297041808,0
ZNF135,0,0,CD_1B_otherlipid,PD,4.876606251134759,2.3174033078629663,11.30106345752491,0
TLCD1,0,0,CD_1B_otherlipid,PD,3.3136562106391136,3.3792857561488328,11.197791233386873,0
MTCH1,0,0,CD_1B_otherlipid,PD,2.720378223805915,3.9614676059459297,10.776690209527858,0
PLA2G4F,0,0,CD_1B_otherlipid,PD,6.091671524316967,1.7093833781016743,10.413002048522712,0
DGKQ,0,0,CD_1B_otherlipid,PD,3.146536610639386,3.268297525330806,10.283817817915487,0
SHBG,0,0,CD_1B_otherlipid,PD,2.6894937733855,3.704513937602921,9.963267168602858,0
STAR,0,0,CD_1B_otherlipid,PD,4.1188001424930745,2.401548006541537,9.891496271547242,0
PLA2G4A,0,0,CD_1B_otherlipid,PD,2.8897341922096915,3.3954421158850847,9.811925179941952,0
PLA2G4D,0,0,CD_1B_otherlipid,PD,4.9601589585242,1.9680791651482177,9.761985502094761,0
PNPLA1,0,0,CD_1B_otherlipid,PD,6.459979798389692,1.5004208990794121,9.6926886971347,0
PTDSS2,0,0,CD_1B_otherlipid,PD,3.87342867037741,2.4991866290581912,9.680421141617872,0
VAMP3,0,0,CD_1B_otherlipid,PD,3.495929122807407,2.756936814445284,9.63805569935915,0
ZNF768,0,0,CD_1B_otherlipid,PD,2.2585035823916817,4.248065996868395,9.594272272163561,0
TBC1D10B,0,0,CD_1B_otherlipid,PD,3.3008506585049715,2.89661445077734,9.5612917172834,0
CD300LD,0,0,CD_1B_otherlipid,PD,3.4228483888749226,2.724778930769119,9.326505173223413,0
TFF1,0,0,CD_1B_otherlipid,PD,3.4228483888749,2.7247789307691113,9.326505173223325,0
PLA2G4B,0,0,CD_1B_otherlipid,PD,4.0969211826862155,2.267973483166387,9.29170860495501,0
ZNF843,0,0,CD_1B_otherlipid,PD,2.0395288065242627,4.521657059391224,9.22204982585219,0
TMEM56,0,0,CD_1B_otherlipid,PD,4.268713914076961,2.1312286838728283,9.09760553692787,0
ACSM3,0,0,CD_1B_otherlipid,PD,3.3851824979033434,2.6862530776575935,9.093456903425476,0
SLC29A3,0,0,CD_1B_otherlipid,PD,2.299241163095192,3.8836363764923134,8.929416619324984,0
ACSL1,0,0,CD_1B_otherlipid,PD,2.754536207714524,3.228029652197688,8.891724556554655,0
RXRB,0,0,CD_1B_otherlipid,PD,2.8611206233557382,3.0837719221026347,8.823043444053214,0
CDK19,0,0,CD_1B_otherlipid,PD,2.191391331619673,4.007400249439687,8.781782168952645,0
ALDH3B2,0,0,CD_1B_otherlipid,PD,2.941927235758751,2.979316875469265,8.764933459898693,0
AC138696.1,0,0,CD_1B_otherlipid,PD,5.613296506621302,1.5431226168874836,8.662004794662835,0
TMEM270,0,0,CD_1B_otherlipid,PD,2.0835156954851186,4.1365708048286125,8.618610197345923,0
NPC1,0,0,CD_1B_otherlipid,PD,5.186703110929857,1.6608512424985213,8.614342306258798,0
GAS2,0,0,CD_1B_otherlipid,PD,1.5054902395026657,5.7049969411798305,8.588817211338798,0
HEPH,0,0,CD_1B_otherlipid,PD,3.782347942331932,2.21513960931848,8.378428743283713,0
CD47,0,0,CD_1B_otherlipid,PD,4.450931744068751,1.8457582595396496,8.215344029262114,0
ACSL5,0,0,CD_1B_otherlipid,PD,3.277865815812708,2.497572849745292,8.186708666682021,0
SC5D,0,0,CD_1B_otherlipid,PD,5.247339063683924,1.557917241573338,8.174919999694481,0
LPCAT4,0,0,CD_1B_otherlipid,PD,4.453901560771793,1.8269359188052208,8.136992740196622,0
HSD11B2,0,0,CD_1B_otherlipid,PD,4.922262232561686,1.6522776705546989,8.132943975476394,0
PHYHIP,0,0,CD_1B_otherlipid,PD,2.5874337750424456,3.132588979313083,8.105366528400413,0
LPCAT2,0,0,CD_1B_otherlipid,PD,4.4553286984693345,1.800273568002368,8.020810492616736,0
UPK3BL1,0,0,CD_1B_otherlipid,PD,3.913886172143936,2.02842278093606,7.939015873567395,0
WDTC1,0,0,CD_1B_otherlipid,PD,3.813220457680487,2.0699281775258185,7.893092472470738,0
MAP3K9,0,0,CD_1B_otherlipid,PD,2.909588030437085,2.684114054986793,7.809666126717521,0
USP6,0,0,CD_1B_otherlipid,PD,2.9697532633192703,2.6234539209182652,7.791010842814753,0
CYP11A1,0,0,CD_1B_otherlipid,PD,2.8586190155715707,2.719116838825501,7.772919101027435,0
PLD6,0,0,CD_1B_otherlipid,PD,3.167356691661351,2.4432019220195222,7.738491956788408,0
C4orf3,0,0,CD_1B_otherlipid,PD,3.5273960786499545,2.179563430921247,7.688183499400448,0
ICA1,0,0,CD_1B_otherlipid,PD,4.772533747366879,1.605713065986969,7.663319796010749,0
CHPT1,0,0,CD_1B_otherlipid,PD,3.4302601489563047,2.226720168334867,7.6382294563163695,0
FAM53B,0,0,CD_1B_otherlipid,PD,3.6899242592556987,2.063058709955895,7.612530382135023,0
AP2A2,0,0,CD_1B_otherlipid,PD,3.843100906522431,1.9646607986792646,7.550389696413365,0
FDX1,0,0,CD_1B_otherlipid,PD,3.1466037591535523,2.3657544830261603,7.444091949524485,0
QPCTL,0,0,CD_1B_otherlipid,PD,1.5348917745036201,4.823569466389624,7.403657097708249,0
