Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C188,PDCL CYB5B GNMT LPGAT1 ACMSD TMEM230 RAB6B PRKN MTCH2 PINK1 PLAAT3 SNAP91 HSD17B4 DPYS MMAA DNM1 ACSL3 LPCAT4 FBXO8 STAMBP KBTBD6 SGCG GRID1 FCHO2 LANCL1 MBNL2 YIPF5 TMEM64 PLPP1 CLN5 VWA5B2 KTN1 SRL AGPS FAM8A1 HSD17B12 HMGCLL1 ACLY GEMIN2 RAB3GAP2 ABCB11 DEPTOR SPTLC3 PJA2 AMPH SMCO2 ARNT2 STAR AWAT2 SLC22A17 MFSD9 ACOT7 LPCAT2 PAH STK39 CPT1A TANC1 SLC6A17 SDHC OSBPL1A STX1B FNDC3A CD46 SH3YL1 SPTLC1 GPAT3 TSPAN31 SERINC3 MED12 IFIT1 LAMTOR5 PEX5L TFRC KYAT1 SRD5A2 DCXR EHHADH TCEANC DMXL2 BBOX1 SNX3 LSS GPAT4 CRLS1 SLC2A4 FAM172A SLC1A1 WDR90 KIAA0408 FAM155A KIF5A MINDY2 AGPAT4 MED21 SLC22A9 GSTA3 ELL2 ARNTL2 ATL1 NCKAP1 PEX19 AC005670.2 GPAT2 CALML4 GPD1L GK5 PEX5 PHYHIP SPATA2 TLE3 SEC63 OXSM TRAF7 PTPRN AOPEP ITPR2 CCDC6 SUCLG2 TSPAN13 CREBL2 PEX11B HPCAL4 PYGM RAB35 LHFPL3 ALDH1L1 MAPK8IP1 SH3GLB1 GNAO1 SLC2A11 NTMT1 VPS37A FAM131B ALDH4A1 PAFAH1B1 TPD52 HAO2 GTF3C3 EEF1AKNMT ALDH6A1 GOLIM4 MYO6 AGA GSTM1 MAGEA11 RASD1 YAF2 AGXT2 FBXW11 TSPYL1 RTN4 ITFG1 VAMP7 FNTB ACSL1 AGFG1 RNF11 RAB4A ACSL6 GPT2 AKTIP DCAF7 GLYATL1 GAS2 TSPYL4 SLC2A7 SMIM8 ARHGAP21 ZNF780A SERINC1 SEPT10 PPP4R2 RC3H2 GALC CLCN3 ZFR MTCH1 PNMA8A ARFIP1 SERPINI1 SGPP1 RCAN1 ACSM3 SNAPC5,O-acyltransferase activity,9.65086677175734e-09,0.16129032258064516,10.0,11,1,1,0.059782608695652176,0.005434782608695652,0.0,0.9347826086956522
C195,GSTA3 SLC22A9 SRD5A2 KIAA0408 SLC2A11 SLC2A4 STAR SLC22A17 GSTM1 MAGEA11 MFSD9 TCEANC SLC2A7 ACMSD,C195,,,,2,0,0,0.14285714285714285,0.0,0.0,0.8571428571428572
C244,PRKN CPT1A PINK1 ACSL1,mitochondrial outer membrane,4.948753642329632e-07,0.01762114537444934,4.0,2,0,0,0.5,0.0,0.0,0.5
C189,PDCL CYB5B TMEM230 MTCH2 PLAAT3 HSD17B4 FBXO8 STAMBP KBTBD6 LANCL1 MBNL2 YIPF5 TMEM64 PLPP1 CLN5 KTN1 AGPS FAM8A1 HSD17B12 GEMIN2 RAB3GAP2 DEPTOR PJA2 STK39 TANC1 SDHC OSBPL1A FNDC3A CD46 SH3YL1 SPTLC1 TSPAN31 SERINC3 MED12 IFIT1 LAMTOR5 PEX5L TFRC DMXL2 SNX3 FAM172A WDR90 MINDY2 MED21 ELL2 NCKAP1 PEX19 PEX5 SPATA2 TLE3 SEC63 TRAF7 AOPEP ITPR2 CCDC6 TSPAN13 CREBL2 PEX11B RAB35 SH3GLB1 VPS37A PAFAH1B1 TPD52 GTF3C3 MYO6 AGA YAF2 FBXW11 TSPYL1 RTN4 ITFG1 VAMP7 FNTB AGFG1 RNF11 RAB4A AKTIP DCAF7 SMIM8 TSPYL4 ARHGAP21 ZNF780A SERINC1 SEPT10 PPP4R2 RC3H2 GALC CLCN3 ZFR MTCH1 ARFIP1 SERPINI1 SGPP1 RCAN1,microbody membrane,8.732368833559696e-07,0.1044776119402985,7.0,6,1,1,0.06382978723404255,0.010638297872340425,0.0,0.925531914893617
C190,GSTA3 SMCO2 GNMT STAR AWAT2 ARNTL2 GSTM1 MAGEA11 ACOT7 LPCAT2 PAH AGXT2 LPGAT1 ACMSD GPAT2 CPT1A GPD1L MTCH2 GK5 PLAAT3 MMAA HSD17B4 DPYS ACSL3 LPCAT4 ACSL1 OXSM SPTLC1 SGCG GRID1 GPAT3 SRD5A2 SUCLG2 AGPAT4 KYAT1 ACSL6 GPT2 DCXR EHHADH TCEANC GLYATL1 SRL AGPS GAS2 BBOX1 LSS PYGM GPAT4 ALDH1L1 CRLS1 SLC2A4 KIAA0408 SLC1A1 NTMT1 HMGCLL1 ACLY ALDH4A1 HAO2 ABCB11 SPTLC3 ACSM3 ALDH6A1,O-acyltransferase activity,1.14533025008979e-13,0.16129032258064516,10.0,3,1,1,0.04838709677419355,0.016129032258064516,0.0,0.935483870967742
C225,SGPP1 PLPP1 GALC AOPEP,Sphingolipid metabolism,2.925538542771762e-06,0.05555555555555555,3.0,1,0,0,0.25,0.0,0.0,0.75
C198,PPP4R2 MBNL2 CCDC6 ELL2 FNTB GEMIN2 SMIM8 ZFR AGPS ZNF780A,C198,,,,1,1,1,0.1,0.1,0.0,0.8
C232,RAB35 ARFIP1 RAB4A CLCN3,C232,,,,1,0,0,0.25,0.0,0.0,0.75
C209,SEPT10 FAM172A OSBPL1A SH3YL1 STK39 LANCL1 FAM8A1,C209,,,,1,0,0,0.14285714285714285,0.0,0.0,0.8571428571428572
C241,RCAN1 LAMTOR5 SDHC HSD17B4,C241,,,,1,0,0,0.25,0.0,0.0,0.75
