z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,1111,302.65,16.00085935192232,0.0,3.6709069882702794
2,1.5,806,167.41,10.813967819445368,0.0,4.814527208649424
2,2.0,529,76.24,8.327208415789773,0.0,6.938614900314795
3,1.0,909,229.88,12.728927684608788,0.0,3.9542369932138506
3,1.5,781,161.34,12.379999999999999,0.0,4.840709061609024
3,2.0,529,76.58,7.648764606130848,0.0,6.90780882737007
4,1.0,743,170.09,11.235742076071343,0.0,4.368275618790053
4,1.5,690,133.89,10.867285769685086,0.0,5.153484203450594
4,2.0,529,75.09,7.802685435156283,0.0,7.044879477959781
5,1.0,612,124.27,10.085489576614513,0.0,4.924760601915185
5,1.5,592,107.45,8.821989571519568,0.0,5.509539320614239
5,2.0,503,73.05,7.954086999775651,0.0,6.885694729637235
9,1.0,324,43.28,6.082894048066265,0.0,7.486136783733826
9,1.5,315,38.94,5.840924584344503,0.0,8.089368258859785
9,2.0,304,34.3,5.930430001273095,0.0,8.862973760932945
12,1.0,232,22.89,4.604117722213454,0.0,10.135430318916557
12,1.5,226,20.35,4.243524478543749,0.0,11.105651105651106
12,2.0,218,18.4,4.338202392696773,0.0,11.847826086956523
