z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,425,333.72,16.36464481741049,1.2173482443121045e-08,1.2735227136521634
2,1.5,237,172.13,12.543249180336012,1.1598303111785587e-07,1.376866321965956
2,2.0,93,73.43,7.9034865723932235,0.0066409021088101525,1.2665123246629442
3,1.0,320,246.15,11.867076303791091,2.437135739888334e-10,1.3000203128173877
3,1.5,224,160.1,10.857716150277644,1.9876776495747055e-09,1.3991255465334167
3,2.0,93,73.92,8.225180849075599,0.010178398019832372,1.2581168831168832
4,1.0,229,175.42,12.316801532865584,6.802056155032425e-06,1.3054383764679056
4,1.5,181,134.05,10.857601024167355,7.655720165892565e-06,1.3502424468481908
4,2.0,93,73.34,7.857760495204725,0.006174955403185974,1.2680665394055086
5,1.0,167,126.41,9.933876383366163,2.1941965840453204e-05,1.3210980143975952
5,1.5,142,104.04,8.42486795148743,3.3075908032438757e-06,1.3648596693579391
5,2.0,89,68.21,9.409883102355735,0.013574138275266915,1.304794018472365
9,1.0,57,44.68,6.61948638490933,0.03135997449930037,1.2757385854968666
9,1.5,51,38.25,5.443114917030505,0.00957985929628,1.3333333333333333
9,2.0,44,32.05,5.125182923564778,0.009860237537459756,1.372854914196568
12,1.0,34,27.28,5.318044753478481,0.10318281088287523,1.2463343108504399
12,1.5,31,23.4,4.591296113299598,0.048931221329517015,1.324786324786325
12,2.0,28,20.01,3.938261037564676,0.021238608123176007,1.3993003498250873
