z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,913,403.9,16.94077920285841,1.03578000429295e-198,2.260460510027235
2,1.5,540,211.95,13.337447281995157,6.942490973191653e-134,2.547770700636943
2,2.0,293,94.46,9.221084534912366,3.981929975200051e-103,3.101842049544781
3,1.0,688,298.72,12.756237689851972,7.791620157489274e-205,2.303160149973219
3,1.5,506,195.67,12.367744337590425,3.049428777468829e-139,2.585986610108857
3,2.0,293,94.72,8.289849214551493,9.853696419864005e-127,3.0933277027027026
4,1.0,527,216.63,13.08331380041005,1.0543662249963004e-124,2.4327193832802476
4,1.5,436,164.04,11.327771184129737,1.1401156660818853e-127,2.6578883199219705
4,2.0,293,94.85,9.649222766627371,5.204953895012784e-94,3.08908803373748
5,1.0,420,157.26,11.581554299833853,3.0743583039616398e-114,2.670736360167875
5,1.5,367,130.64,11.15214777520456,5.409691785803687e-100,2.8092467850581753
5,2.0,281,88.3,7.945438943192503,3.080586447954784e-130,3.18233295583239
9,1.0,195,65.09,7.812931588078831,2.2007342728663662e-62,2.995851897372868
9,1.5,179,52.98,5.999966666574074,3.0495785013850696e-98,3.3786334465836165
9,2.0,156,43.04,6.0513139069131086,4.591772113929993e-78,3.6245353159851303
12,1.0,124,41.08,6.472526554599835,7.10790018845156e-38,3.0185004868549172
12,1.5,110,32.88,5.5032354120099205,6.4378761991193e-45,3.3454987834549876
12,2.0,96,26.8,5.134199061197374,1.0501986924546821e-41,3.582089552238806
