z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,395,304.8,16.14930339054908,1.165947206243001e-08,1.2959317585301837
2,1.5,190,141.81,11.692471937105514,1.8824329436490838e-05,1.339820887102461
2,2.0,72,55.79,7.120807538474833,0.011410226479305242,1.2905538626994084
3,1.0,272,208.21,12.63906246523056,2.2434014244561453e-07,1.3063733730368376
3,1.5,173,132.21,9.971253682461398,2.1498147783387754e-05,1.3085243173738748
3,2.0,72,54.76,7.471438951099044,0.010514768221167023,1.314828341855369
4,1.0,176,140.77,11.548900380555716,0.0011422772530160616,1.250266391986929
4,1.5,141,105.39,8.949743013070265,3.4619580927889284e-05,1.3378878451465983
4,2.0,72,55.84,6.6838910822963,0.007808329377339916,1.2893982808022921
5,1.0,131,96.43,10.009250721207858,0.00027636846264532817,1.3584983926164056
5,1.5,113,79.09,8.180580663987124,1.6977156926759778e-05,1.4287520546213175
5,2.0,69,50.85,6.791722903652652,0.0037658718400624546,1.3569321533923304
9,1.0,55,30.6,5.8034472514187625,1.3088917875999725e-05,1.7973856209150325
9,1.5,51,26.5,5.044799302251775,5.974344428469663e-07,1.9245283018867925
9,2.0,37,22.16,4.765962651972842,0.000923640339747543,1.6696750902527075
12,1.0,29,16.47,4.1169284667091315,0.0011690961926500041,1.7607771706132362
12,1.5,27,14.53,3.5141286259896636,0.00019369201888539913,1.8582243633860978
12,2.0,21,12.02,3.3286033106995494,0.0034896720737723585,1.7470881863560732
