Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C365,ITPR1 KCNN3 AFF1 CTNS DNM2 TMEM53 ATRN TAOK3 NBEA VAMP1 SYT2 LLGL2 PLCH1 GAPVD1 TH ASPSCR1 KCNC1 SYT4 DNAJC13 ASAH2 FYB2 KCNA7 KLC1 DUSP8 AC023055.1 TBC1D26 ELOVL5 TMCO3 SSH2 CALM3 KCNK1 SNX18 VAMP7 LMBRD2 DNM1 KCNK17 TUBB4A ANO3 CALM2 REPS2 TSPYL4 TTC21A ZNHIT3 SLC12A2 DNHD1 KCNF1 ZBTB43 HIVEP1 THRB SCAMP5 PAH RERE SPPL2B RAB6B ATL1 YWHAE PARP10 CFAP70 TANC1 SGIP1 KCNG1 KCNK10 SCN9A ATP1A1 PNMA8A STON2 ARL6IP5 SYT11 REPS1 NFAT5 NELL2 PLD4 CASC4 TBC1D20 KCNC2 RAB3A STXBP3 IGSF3 PLD3 DLG5 KIAA1109 SLC8A3 TTC17 ATP2B3 KCNA2 KLHL32 VPS13C DIRAS2 TNRC6B KYNU CAMK2N1 M6PR KCNK16 HIST1H2BA TCF20 RELT PACSIN3 SLC12A5 MED13 PCGF3 GLRB PPFIA4 ZNF609 GPD1L KCNK7 KCNT1 WDR73 TTC8 MCM3AP LRSAM1 PEX5 PCGF5 ELL NCOA2 EVI5L RAB6A TMEM59L ATP9A SLC19A2 TMEM63A YWHAH GK5 NSF OCM SH3GL2 SNAP91 ATXN7L3 IZUMO3 SLC2A8 ASXL2 AUTS2 DNAJC6 TUBG1 KCNG3 FNBP1L KCNH5 KCNV1 FOXK2 PAFAH1B1 ATN1 DEDD KCNK18 RAPGEF6 CLCN3 KCNH2 KLHL7 LGI1 PTDSS2 PPFIA1 SYNJ1 SLC18A3 SLC1A2 AHR CERS6 SPTLC1 TCP11X2 RELL2 GRIA2 EPS15L1 AP2A2 YAF2 KCNQ5 ATP2B1 CEND1 CD9 NRGN KCNA1 AATK MBLAC2 DMXL2 ATP1A2 NAPSB PCBD2 IZUMO2 NCOR1 KCNK5 ASAH2B KCNG2 LDLRAP1 ZNF236 SLC2A14 OCLN CLTCL1 KCNG4 KCNS2 ZNF483 MAP1B SECISBP2L MED23 ITPKA NKIRAS1 EDC4 COLQ SNX9 TBC1D19 AP1S3 STK38 SREBF1 FAIM2 FRYL CHD6 PEX11B KCNB1 KCNA4 KCND2 CERS1 DNAJC28 ARHGEF18 SYNJ2 TSPAN13 KCNQ4 DNAH6 KCNC4 PLD2 ARID4B LAMTOR5 STXBP6 KCND1 GTF2H2C HIP1 FBRS VGLL4 WASHC2C IPMK JMY CCSAP RABGAP1L KCNS3 DYNC1I1 SYT9 AMPH ATP8A1 ACHE TGOLN2 SNCB SYT1 GPR155 ATP1A4 NECAP2 FNBP1 ERG28 KCNK2 MAPT TUBGCP5 NTRK2 PACSIN2 SYN1 KIAA0408 CCDC73 SELENOI KCNB2 SNCA TP53I11 ANGEL1 KIF1A PPP3CA DOCK10 KIF13A PIP5K1B HPCAL4 FAM13B VAMP2 DNAJC18 TMEM14A OSGEP NTMT1 HMGCR DNAJC5 AC005833.1 UNC13A PLD6 SARM1 MBNL1 RNF13 SYT8 CDK20 TDO2 VAMP4 RTTN PHLDB1 RTN2 MED7 ACVR1 PIP5KL1 KCNIP3 HGS DCXR KCNQ3 TTC31 ATP8B3 TMEM128 CHD8 DNAJC14 ATRX MED19 ACOT7 NELL1 CDS2 ATP6V1G2 GPM6A SLC20A1 LMBRD1 GAK SNAP25 STAM SAP30BP TMEM94 DGKB WDTC1 ANOS1 STXBP1 CHD9 KCNK6 AAK1 KCND3 UBC LHFPL3 EVI5 TRAPPC10 GPAT4 TMEM144 RING1 STUB1 KCNK4 RALBP1 NKD2 C6orf141 DNAH10 FTO SECISBP2 CERS2 FAM53B PLCH2 FXYD6 ENPP4 MED13L KCNQ2 DNAH8 ATP1A3 NEFM SNAP23 HMGCLL1 ZNF608 TBCK CTXN1 MED18 KCNA3 RXRA ANK2 YWHAB DOP1B SERPINI1 ATG2B UNC80 KIAA0319 IGF2R,voltage-gated potassium channel activity,5.6785692710501597e-42,0.39215686274509803,40.0,6,25,25,0.016853932584269662,0.0702247191011236,0.0056179775280898875,0.9073033707865168
C451,ATP1A2 KCNIP3 ATP1A4 KCND1,Cardiac conduction,4.0926436703879534e-07,0.03076923076923077,4.0,1,1,1,0.25,0.25,0.0,0.5
C390,TCP11X2 RELL2 DCXR ASPSCR1 EDC4 RELT NTMT1 ACOT7 TUBG1 GPD1L,C390,,,,0,2,2,0.0,0.2,0.0,0.8
C366,IZUMO2 NCOR1 ITPR1 VPS13C ASAH2B AFF1 LDLRAP1 HMGCR DNAJC5 ZNF236 PLD6 CTNS DIRAS2 MBNL1 SARM1 RNF13 TNRC6B SLC2A14 M6PR DNM2 TMEM53 OCLN ATRN SYT8 HIST1H2BA TCF20 RELT TAOK3 CLTCL1 VAMP4 PACSIN3 VAMP1 SYT2 LLGL2 PLCH1 PHLDB1 RTTN GAPVD1 MED13 PCGF3 ZNF483 ASPSCR1 SYT4 DNAJC13 ASAH2 SECISBP2L MED7 ACVR1 FYB2 ZNF609 MED23 ITPKA GPD1L PIP5KL1 NKIRAS1 DUSP8 EDC4 HGS WDR73 AC023055.1 TTC8 MCM3AP LRSAM1 TBC1D26 ELOVL5 PEX5 PCGF5 ELL SNX9 NCOA2 TMCO3 STK38 AP1S3 DCXR EVI5L TBC1D19 SSH2 SREBF1 TTC31 FRYL CHD8 DNAJC14 CHD6 PEX11B ATRX SNX18 RAB6A VAMP7 LMBRD2 DNM1 MED19 ANO3 CERS1 CDS2 DNAJC28 ARHGEF18 REPS2 SYNJ2 TSPYL4 SLC19A2 TTC21A TMEM63A ZNHIT3 SLC20A1 GK5 LMBRD1 GAK PLD2 SH3GL2 SNAP91 ZBTB43 STAM SAP30BP ATXN7L3 ARID4B HIVEP1 TMEM94 STXBP6 THRB DGKB WDTC1 GTF2H2C SLC2A8 IZUMO3 CHD9 ASXL2 HIP1 FBRS RERE AAK1 AUTS2 VGLL4 UBC DNAJC6 SPPL2B EVI5 WASHC2C FNBP1L IPMK PARP10 CFAP70 TRAPPC10 JMY TANC1 SGIP1 RABGAP1L GPAT4 FOXK2 SYT9 RING1 AMPH RALBP1 ATN1 UNC80 C6orf141 DEDD TGOLN2 RAPGEF6 CLCN3 SYT1 KLHL7 PNMA8A STON2 ARL6IP5 SECISBP2 PTDSS2 NECAP2 PPFIA1 FTO SYNJ1 CERS2 SLC18A3 FNBP1 FAM53B ERG28 AHR CERS6 SPTLC1 PLCH2 FXYD6 SYT11 RELL2 ENPP4 REPS1 MED13L NFAT5 EPS15L1 AP2A2 PACSIN2 KIAA0319 KIAA0408 SNAP23 YAF2 HMGCLL1 ZNF608 CCDC73 SELENOI CASC4 PLD4 TBC1D20 ATP2B1 TBCK CD9 CTXN1 MED18 RXRA MBLAC2 TP53I11 DMXL2 ANGEL1 STXBP3 GPR155 DOP1B IGSF3 PLD3 DOCK10 ATG2B KIAA1109 KIF13A PIP5K1B TTC17 DLG5 FAM13B VAMP2 DNAJC18 IGF2R TMEM14A,Clathrin-mediated endocytosis,5.875849377155261e-45,0.296551724137931,43.0,2,19,19,0.00881057268722467,0.08370044052863436,0.00881057268722467,0.8986784140969163
C368,KLHL32 OSGEP DNAJC5 UNC13A DIRAS2 CAMK2N1 NBEA VAMP1 SLC12A5 TH MAP1B RTN2 SYT4 GLRB PPFIA4 KCNIP3 KLC1 STK38 SSH2 FAIM2 CALM3 TMEM128 RAB6A TMEM59L TUBB4A NELL1 ATP6V1G2 CALM2 TSPYL4 TSPAN13 GPM6A YWHAH NSF OCM SNAP91 SNAP25 LAMTOR5 STXBP6 DGKB ANOS1 STXBP1 SCAMP5 TUBG1 LHFPL3 RAB6B ATL1 YWHAE CCSAP DYNC1I1 TMEM144 SCN9A PAFAH1B1 NKD2 ACHE SNCB SYT1 PNMA8A FTO SLC1A2 MAPT NTRK2 TUBGCP5 TCP11X2 GRIA2 NELL2 NEFM SYN1 CEND1 NRGN ANK2 AATK SNCA YWHAB RAB3A ANGEL1 KIF1A PPP3CA NAPSB SERPINI1 HPCAL4,calcium-ion regulated exocytosis,1.6825173089204334e-07,0.10606060606060606,7.0,2,4,4,0.025,0.05,0.0,0.925
C372,FXYD6 KCNQ3 KCNK5 KCNK6 KCNN3 KCNG2 AC005833.1 KCND3 KCNQ2 ATP1A3 KCNG3 KCNK1 KCNK16 KCNB1 KCNK17 KCNA4 KCNH5 KCNV1 KCNS3 KCND2 KCNG4 KCNG1 KCNS2 KCNQ5 KCNC2 KCNB2 KCNK10 SCN9A KCNC1 KCNA3 KCNQ4 KCNA1 KCNK4 KCNC4 KCNK18 KCNA7 ATP1A2 KCNF1 KCNK7 KCNH2 KCNT1 ATP1A4 KCNK2 KCNA2,voltage-gated potassium channel activity,2.24395326664707e-83,0.37254901960784315,38.0,2,2,2,0.045454545454545456,0.045454545454545456,0.0,0.9090909090909091
C404,FXYD6 SLC19A2 IGSF3 CASC4 ATP1A3 SARM1 SPPL2B,C404,,,,1,1,1,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143
C376,TCP11X2 STK38 SSH2 PAH NTMT1 CALM3 OSGEP TUBG1 YWHAE KYNU TUBB4A TDO2 ACOT7 CALM2 TH MAP1B STUB1 PAFAH1B1 YWHAH NKD2 SNCA YWHAB OCM KCNIP3 PPP3CA PCBD2 SLC8A3 LAMTOR5 ATP2B3 KCND1 TUBGCP5,distal axon,6.153694528247259e-06,0.02491103202846975,7.0,0,3,3,0.0,0.0967741935483871,0.0,0.9032258064516129
C411,KIF1A FOXK2 SCAMP5 LHFPL3 KIF13A UNC13A,C411,,,,1,0,0,0.16666666666666666,0.0,0.0,0.8333333333333334
C381,TCP11X2 RELL2 DCXR DNHD1 RELT OSGEP DNAH6 TUBB4A ACOT7 NTMT1 TUBG1 DNAH8 DNAH10 TUBGCP5,dynein complex,1.0984748901034807e-06,0.07407407407407407,4.0,0,1,1,0.0,0.07142857142857142,0.0,0.9285714285714286
