z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,547,357.96,16.110195529539673,4.257170770131297e-32,1.5281036987372891
2,1.5,280,181.27,12.914220843705595,1.0442353311935685e-14,1.544657141280962
2,2.0,106,70.99,7.709079063026919,2.7941145954277374e-06,1.4931680518382873
3,1.0,383,250.97,14.081516253585765,3.422227177570475e-21,1.5260788142009005
3,1.5,252,167.38,12.066300178596585,1.1669731113018277e-12,1.5055562193810492
3,2.0,106,69.83,7.981296887097987,2.923538049900723e-06,1.5179722182443076
4,1.0,253,169.42,11.095206172036642,2.4797026257852674e-14,1.4933301853382128
4,1.5,210,132.05,10.439707850318419,4.112046034487106e-14,1.5903067020068156
4,2.0,106,69.26,8.509547579043202,7.890201473574468e-06,1.5304649148137452
5,1.0,163,115.79,11.386215350150374,1.689885858232686e-05,1.4077208739960272
5,1.5,142,99.37,8.370967685996643,1.7659205196428464e-07,1.4290027171178423
5,2.0,95,64.6,7.944809626416482,6.501611826611723e-05,1.4705882352941178
9,1.0,53,33.26,5.883230405143079,0.00039639551976442813,1.5935057125676488
9,1.5,47,29.98,5.412910492516942,0.0008323258378829163,1.5677118078719146
9,2.0,37,26.1,5.298112871579842,0.01982694333733525,1.417624521072797
12,1.0,34,18.15,3.9834030677299026,3.46014386530738e-05,1.8732782369146006
12,1.5,30,15.85,3.479583308386221,2.3854170651470618e-05,1.8927444794952681
12,2.0,22,12.48,3.6317488899977652,0.004379415239494629,1.7628205128205128
