,z
UBE2Q1,-0.8920074912049352
RNF14,2.0547683393753804
UBE2Q2,-0.8288752728842514
TMCO1,-1.9066773319119572
UBAC1,-1.1406572461347195
RAB4A,-0.027280469638336118
ZNF706,-0.6665536038497339
MIB2,-0.5263203401720276
RNF114,-0.9328576721223542
RNF115,2.354852624688821
RNF111,-0.775914695041417
EEF1AKNMT,-1.7802481408871544
UNKL,-0.6572629853186233
MMAB,1.8391317420768132
UBE4A,1.34192418292188
DDX41,-1.075485512569194
ATMIN,-1.2617805145060423
TSG101,-0.6216753632468067
FBXW11,0.4413510148427289
UBE2D4,-0.9142179841470172
RPS27A,-0.4019915970267457
UBE2D2,-2.0248611702143906
ATP6V1H,-1.0958353617146122
UBE2D1,-0.8766500663423326
MFSD11,-0.14465563276316631
CCT3,-3.668740040763609
LNX1,0.012106536618943217
MRFAP1L1,-2.0033492442655425
GTF2B,-1.329007324472681
FBXL13,-0.6431550958364474
FBXL12,2.1695511274041306
FBXL15,-0.8987732270162583
FBXL14,-0.6573769414045184
FBXL16,-0.6224838975323977
FBXL19,-0.7121615013129882
FBXL18,-0.8479077039708223
CCDC51,-1.2677496500839807
PPP1R11,-0.82938716622541
AKTIP,-1.0946423816480548
RNF41,-0.29254853723055857
ANAPC1,-2.4826078035556325
ANAPC2,-0.7944851689610731
ANAPC5,-1.4480619754414052
ANAPC4,-1.4061464133889254
ANAPC7,-1.5576427872960747
ZNRF1,-0.6060483812863809
LRR1,-1.9082094791256203
ZNRF2,-0.6196271175930366
FBXO30,-0.7962478439351746
FBXO5,-2.674020658007667
FBXO32,-0.5383446948209317
EMC7,-1.3100333196685694
KLHL25,-0.6090662577165429
KLHL21,-0.8012655512194559
KLHL20,-0.024534137371591665
KLHL22,-0.6983947477323911
MKRN1,0.8074882681860391
SPSB2,0.14099469271782
SPSB1,-0.6009459666205896
TRIM50,-0.5182222007944197
SPSB4,-0.6586332231310253
ARF1,-1.3696933344004905
CDC34,-1.2343105586121184
AREL1,2.4535887829100087
LONRF1,-0.7363920146379604
CIAO2B,-2.575155853267438
RNF25,-0.7956180457112954
UBE2V1,0.03897888651168267
UBE2V2,-1.8475647567858
RNF26,-1.0115425892587329
PSMD8,-2.8615329732762973
LMO7,1.009940354196782
MGRN1,-0.2988236294801975
DHX8,-2.4770776786257747
SPCS1,-2.4085041978810002
ITCH,0.8549873658545823
PSMD4,-2.9118570043585734
FLAD1,1.345683950497059
CBLL2,-1.0655081781144486
ARIH2,1.407517855816828
TRIP12,-1.2939530869114562
MEX3C,-0.2337409771631412
E2F6,-1.6088795308963313
SNW1,-1.3524187987134122
PRCC,-1.727578735290053
C3AR1,2.484963186582936
BTRC,0.582057224822864
TRIM11,3.0293583114483096
HUWE1,-0.8264145937073707
UFC1,-1.9575075134467026
LRRC41,-0.8320672687972014
USP25,0.47563356458686584
MOAP1,-0.9696065721362062
ASB2,-0.5106933569594169
ASB1,-0.8548002879512684
ASB6,-0.5984010493160059
ASB7,-0.8254365433083211
ASB4,-1.0433683587306035
ASB5,-0.7870620501091614
ASB8,-0.8742870025914987
ASB9,-0.8071268874719544
PIP4K2C,0.25616794947947985
ZMPSTE24,-1.2072450441628284
MRPL34,-1.819228929730514
UBE2R2,-0.9814474234770175
IMPA1,-1.0113655970228876
RNF19B,0.7264236436183127
RNF19A,-0.6439939206883039
RFX5,-0.21161975556394802
TRAIP,-0.856059871000893
UBA52,-1.1887822914032087
KAT7,-0.9620069828264651
EXOSC7,-2.760760379906084
ADAR,-1.0860721331413725
STK24,-0.23933892997873107
GPR161,-0.2910577977281751
UBE2E1,-1.2131257386698522
UBE2E3,-0.681525273789305
UBE2E2,-0.6317454646143809
DLGAP3,-1.9073568758830983
JTB,-1.4925389770047952
TRIM9,1.2016689438404207
FBXL20,-0.630474992414178
TRIM4,-0.6552052766578101
FBXW12,-0.5904053564409542
PI4KB,1.090765722341881
RNPEP,-0.36373264518986614
ELOB,-2.4324695613807985
FBXW8,-0.7258276475055846
SKP2,-2.2707981035592586
ZBTB16,-0.3585102025992683
SKP1,-1.241896205980951
DEDD,0.32302730031723537
WDR26,-0.3539494059738251
FBXW9,-0.14517686308573688
FBXO21,-0.09927932284097903
FBXO27,1.1397393547804244
HNRNPAB,-3.6489199403231116
DDX19B,-0.43703591526350866
FBXO28,-0.3829984127348451
FBXW4,1.0196497990422484
FBXW5,-0.8699472571158263
FBXW7,0.16736046397137222
KLHL11,-0.7263371463657271
KLHL12,-1.2046195251399565
LRSAM1,-0.5930096423887466
SH3RF1,-0.28692761608029405
CSTB,-0.23145244790732294
GNB1,-0.5492877348915944
UBE2D3,-1.391123266135668
TRIM69,0.37867072641112204
JOSD1,-0.6275513914869854
TRIM63,-0.0045737603598543855
PIP5K1A,1.014915493059159
KEAP1,-0.2716684800767495
ATP6V0C,0.35997043773201565
ERCC3,-2.581137694242816
RNF34,0.6193587203189567
TOR1A,0.6277035310658232
TOR1B,-0.3800467475517925
RLIM,-0.5169089455342478
TMEM248,-0.8094949816597594
MFSD5,-0.3917643117000223
PSME3,-2.294624711606689
KBTBD13,-0.6155609737642512
DDX23,-2.9938944440374047
ERP44,1.1168246444605447
ILF2,-4.299408900684377
ASB10,-0.7140990162764315
UBE2J1,0.034939354909256724
UBE2J2,-0.8586196592173481
WWP1,-1.2501116059083035
BTBD1,-0.6161981256426966
FBXO10,-0.21860999839156653
FBXO17,-0.7319438172854652
FBXO15,-0.6848342457905343
ASB13,0.47168791251689696
CAPRIN1,-1.0512200344913787
PPP1R7,0.6595999066198445
CERS2,-0.9583988874874029
ASB17,-0.9266639168961337
EIF4ENIF1,-0.9073635991448177
CUL5,-1.3015696285954848
CUL7,-1.574848752317663
CUL1,-0.20306768129649422
CUL2,-2.281893308768153
CUL3,3.741816414530608
TRIM27,-0.6867883159287551
TRIM21,-0.4194832272781069
IRF2BPL,2.8057995484241625
RNF138,-1.266643936354748
TOR1AIP1,-0.30508211234266136
DZIP3,-0.796579074718673
RBBP6,-1.6105783420672914
RNF182,-0.419895842224346
RBX1,-2.5824024247196573
RNF217,-0.5423488966195849
RNF213,-0.2762742230172775
SLBP,-3.372031668675489
SMURF1,0.7228207585044126
UBE2F-SCLY,-0.795835263445183
SMURF2,0.0871641121595375
CDC16,-2.185460082670976
UBAP2L,-2.294127301087103
RNF130,-0.3427708378956932
B4GALT1,-0.05081638235942873
B4GALT3,-0.6022238231294568
PJA2,0.1967870237695797
RIC8A,-0.886435004384364
HERC1,0.03313853078488365
HERC3,-0.6280427291791845
HERC2,-1.3841354845031377
HERC5,-1.3390233934394316
HERC4,-0.3856387895275874
HERC6,-0.4607896555069962
MRPL9,-3.1750892801602637
UBE2I,-0.9296805740747615
UBE2H,0.4938424471181091
UBE2K,-1.4049173120614185
UBE2M,-2.049699325652653
UBE2O,-1.1197364681559125
UBE2N,-0.7581524425177973
UBE2A,-1.0721243665771654
UBE2C,-2.223966083356068
UBE2B,-0.7667941053474212
UBE2F,-0.8695774077462156
UBA5,-2.12163631963383
RBCK1,-0.35186402692105834
UBE2S,-2.3186911838761293
UBE2U,-0.9641889522931945
UBE2T,-2.51362772464268
UBE2W,-0.1995457584874798
DPF2,-0.8703996815796247
UBA1,-0.7214390065570662
FBXO2,1.2665721948059532
FBXO4,-0.7339553737472031
FBXO6,0.4406147095516176
FBXO7,-0.8834359731623965
FBXO9,-0.8373712964961747
HACE1,-1.331470373955665
SRPRB,-2.621725686719061
ASB11,-0.7184978244373702
FHL3,-0.511458566834745
FBXO44,-0.6886850784681132
FBXO41,-0.4934984502783764
FBXO40,-0.8470191936690843
NDUFA8,-2.5884839098430987
DET1,-0.9235761138507423
TP53,0.12269224896204481
MAEA,0.051513719697876846
TRIM71,-0.6210954986467785
BIRC6,1.7449888948210779
PEX19,1.9885570692390082
MAP2K1,0.4706064802857909
ADPGK,-0.11212799725165849
ANGEL2,-1.4115567554437938
RCHY1,-0.8138266184141011
LYPD3,-0.49109076124179923
NSF,0.3367579465029332
APEX1,-3.0631554243740857
UBE2Z,-1.11969232982612
MAD2L1BP,-1.7964626112147724
POGK,-0.019578932827911268
PPP1CA,0.00072421688424891
MYLIP,-0.4317699437191155
M6PR,2.145715725751898
HECTD2,-0.6079456989992134
HECTD3,0.603443943453899
ASB12,-0.6925204193379477
HECTD1,0.5392992133013307
ASB14,-0.6893509477351338
ASB15,-0.8039774189786527
ASB16,-0.7707255576256651
UBE2QL1,-0.496219589256526
ASB18,-0.6644341719081023
DHX16,-2.178460217408604
AC022826.2,-0.6730151182335524
STUB1,-0.2201317000716872
ANAPC11,-1.6419319873339122
ANAPC10,-2.975625145836754
ANAPC13,-1.5056563567550918
CSNK1D,-0.0027939472692313345
UBR4,0.38502170063120195
WSB1,-0.13927674388390354
SCAMP3,1.0017199059177313
CHTOP,-2.2346965332381448
KLHL5,-0.7147048253417235
KLHL2,0.4486651706471942
KLHL3,-0.6202618283031506
UBR2,0.7674792265441942
UBR1,-1.106408317512844
FBXO22,-1.2795121892838197
KLHL9,-1.2133195432965695
FBXL8,-0.6346095354976062
SOCS1,1.688275032721931
SOCS3,1.4423194870751417
FBXL3,-0.8115500117953778
FZR1,1.79413511024483
FBXL5,0.618322488415446
FBXL4,-0.14733436858934335
FBXL7,0.7903412264276872
SUPT4H1,-1.4892357452402434
TMEM189-UBE2V1,-0.8854596324849063
UBB,1.0815510270648028
UBC,-0.6872621348498152
RNF6,0.26754163043115287
RNF7,-1.627533326850778
RNF4,-1.5497167399845908
TRIM39,0.273623742562139
TRIM32,-0.9126875068576634
TRIM37,-0.937349753600727
TRIM36,-0.8273611072099379
UBE2L6,0.1326033364601361
UBE2L3,-2.4477973373823367
KBTBD7,-0.9708265118774423
KBTBD6,-0.6586541673878225
UBE3B,-0.5847346827521106
UBE3C,-0.05295429470892359
UBE3A,-1.6381042954704843
CCNF,-1.8730560967621357
UBE3D,-0.8252349099217493
KBTBD8,-0.7455230569816057
NGRN,-1.7655550879041386
HTR2C,-0.3336288166611808
PCBP1,-2.2267113864260613
RNF220,-0.5610119258681958
ECPAS,-0.6966402527900946
ARPC5,0.6764692569532905
TRIM41,-0.3435060550888706
TAF7,-1.000028425786201
SLC25A44,3.291620273969869
CDC27,-1.6713866156250046
CDC26,-1.2413643752794512
CDC23,-2.8766235529286686
CDC20,-2.7190787351260672
KLHL42,-0.8195599741197612
KLHL41,-0.6800745654420265
HECW2,-1.0229250204710263
RNF126,-1.4525216623859412
BTBD6,-0.6187631937036986
RNF123,-0.5194918175886125
DTX3L,-0.43504244305675727
COP1,1.695306078238748
NEDD4,-0.6501112790845421
PFDN2,-1.27685342898001
SIAH1,-1.1682740983239228
SIAH2,-0.867223391845973
TCEAL1,-0.9211194110739707
RNF144B,-0.6049526845250416
PSMB4,-3.2513208558084385
KCTD6,-0.7171209940507064
HAX1,1.4276516524927616
VHL,-0.3314344753245292
UBOX5,-0.4874284658034699
LTN1,0.17483054782955668
UBE2G2,-1.1878841571830352
UBE2G1,-0.8278918111886627
PJA1,-0.7675292464946718
UFL1,-0.5628044393603456
RFXANK,-0.18397695922507126
RRAGA,-1.4319445133475561
TRAF7,-0.8439015926453555
USP11,0.7555239205416583
C1QTNF2,-0.3026351723499809
NEDD4L,-0.8244728954542934
SCFD1,-1.064127578555852
RNF11,0.03293871276726309
UBL3,1.1341809171242168
HSPA4,-3.5174616671706813
SUMO1,-2.4289106312722564
HSPA9,-1.8702924660895988
SEC23IP,-0.8191403877530467
ANKIB1,-0.3856521734059394
COMMD8,-0.7127478041565769
C6orf120,1.2910688149850302
CDC73,-0.6842996573731103
PIK3CA,2.785363137007373
RMND5A,1.002190273146394
PRKAG1,-1.0499297067427034
FAM114A2,1.645570396794416
ABCD3,1.1473644162435261
HBS1L,-1.2003519334487853
RAB9A,0.37534654114016036
WRB,-1.7800450595667234
NIPSNAP2,-1.376244163099449
SP3,-0.6609565409975175
AP5M1,-0.34856592525468894
TMEM9B,-0.5735557492226633
DHX29,-2.1586085245359166
TMEM184C,-0.6878405735344271
GPI,-0.2642846171731373
SNAP23,0.6837350163687345
PTER,1.3095743002759999
ARHGAP12,-0.5897491263542207
TCF12,0.40089704460579145
CTCF,-1.4937288987363262
ATP6V1D,-0.7009583981682693
RPS6KC1,-0.632372667216988
ATP6V1A,-0.04291200607445992
ALDH3A2,-0.35028490304873144
PUM2,0.7901592950076491
ISCA1,-1.8616862973147394
SPTSSA,-0.9561334222572747
ARNTL,1.2607449921421898
RWDD2A,-0.3738076283289083
BUB3,-4.406439093266713
XPO7,-1.1390849525552025
RWDD2B,0.8647545931987748
APOO,-1.764690771319008
CETN3,-2.2162594182009703
CTNNB1,1.4567317503863264
JAK2,1.208017492960302
TMED10,-0.08133187439337745
KIF1BP,-0.7567475662787739
TSPYL1,0.4112777104256571
ZNF226,-0.8312426784715432
